ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,width,width_log,width_sqr
4059,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,18,2.48,0.9082585601768908,1.5748015748023623
4060,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,3.31,1.1969481893889715,1.8193405398660252
4061,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1.85,0.6151856390902335,1.3601470508735443
4062,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,2.89,1.0612565021243408,1.7
4063,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,3.2,1.1631508098056809,1.7888543819998317
4064,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.28,0.8241754429663494,1.5099668870541498
4065,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,2.17,0.7747271675523681,1.4730919862656235
4066,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,2.86,1.0508216248317612,1.6911534525287764
4067,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,2.54,0.9321640810304452,1.5937377450509227
4068,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2.26,0.8153648132841944,1.5033296378372907
4069,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,3.18,1.1568811967920856,1.783255450012701
4070,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.82,1.0367368849500223,1.6792855623746665
4071,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,2.89,1.0612565021243408,1.7
4072,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2.68,0.9858167945227654,1.6370705543744901
4073,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,3.67,1.3001916620664788,1.9157244060668017
4074,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,3.15,1.1474024528375417,1.7748239349298849
4075,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,3.82,1.3402504226184837,1.9544820285692064
4076,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,2.72,1.000631880307906,1.6492422502470643
4077,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2.4,0.8754687373538999,1.5491933384829668
4078,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,3.34,1.205970806988609,1.8275666882497066
4079,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,2.56,0.9400072584914712,1.6
4080,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,2.7,0.9932517730102834,1.6431676725154984
4081,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,2.95,1.0818051703517284,1.7175564037317668
4082,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,2.86,1.0508216248317612,1.6911534525287764
4083,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,15,2.68,0.9858167945227654,1.6370705543744901
4084,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,16,2.82,1.0367368849500223,1.6792855623746665
4085,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,17,3.62,1.2864740258376797,1.9026297590440449
4086,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,18,2.96,1.085189268335969,1.7204650534085253
4087,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,19,2.79,1.0260415958332743,1.6703293088490065
4088,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,20,3.19,1.1600209167967532,1.786057109949175
4089,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,21,3.52,1.2584609896100056,1.876166303929372
4090,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,22,2.4,0.8754687373538999,1.5491933384829668
4091,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,23,2.49,0.9122827104766164,1.57797338380595
4092,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,3.5,1.252762968495368,1.8708286933869707
4093,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1.98,0.6830968447064438,1.407124727947029
4094,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,2.75,1.0116009116784799,1.6583123951777
4095,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2.36,0.8586616190375187,1.5362291495737217
4096,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2.89,1.0612565021243408,1.7
4097,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,3.43,1.2325602611778486,1.8520259177452134
4098,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,3.53,1.2612978709452054,1.8788294228055935
4099,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2.95,1.0818051703517284,1.7175564037317668
4100,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.83,1.0402767116551463,1.6822603841260722
4101,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,3.18,1.1568811967920856,1.783255450012701
4102,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,3.32,1.199964782928397,1.8220867158288598
4103,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,3.14,1.144222799920162,1.772004514666935
4104,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,3.84,1.3454723665996355,1.9595917942265424
4105,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1.86,0.62057648772511,1.3638181696985856
4106,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,2.89,1.0612565021243408,1.7
4107,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,3.75,1.3217558399823195,1.9364916731037085
4108,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,2.54,0.9321640810304452,1.5937377450509227
4109,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2.53,0.9282193027394288,1.5905973720586866
4110,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,2.94,1.0784095813505903,1.7146428199482247
4111,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,2.85,1.0473189942805592,1.6881943016134133
4112,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,3.15,1.1474024528375417,1.7748239349298849
4113,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,2.34,0.85015092936961,1.5297058540778354
4114,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,2.85,1.0473189942805592,1.6881943016134133
4115,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,15,2.55,0.9360933591703348,1.5968719422671311
4116,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,16,1.98,0.6830968447064438,1.407124727947029
4117,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,17,2.2,0.7884573603642703,1.4832396974191326
4118,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,18,2.03,0.7080357930536959,1.4247806848775006
4119,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,19,2.98,1.091923300517313,1.7262676501632068
4120,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1.96,0.6729444732424258,1.4
4121,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.76,1.0152306797290584,1.6613247725836149
4122,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,3.42,1.2296405510745139,1.849324200890693
4123,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,3.24,1.1755733298042381,1.8
4124,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,3.45,1.2383742310432684,1.857417562100671
4125,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,3.13,1.1410330045520618,1.7691806012954132
4126,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1.79,0.5822156198526637,1.3379088160259651
4127,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,2.56,0.9400072584914712,1.6
4128,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1.1,0.09531017980432493,1.0488088481701516
4129,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,3.54,1.264126727145683,1.8814887722226779
4130,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,2.46,0.9001613499442714,1.5684387141358123
4131,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,2.19,0.7839015438284094,1.4798648586948742
4132,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,3.15,1.1474024528375417,1.7748239349298849
4133,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,2.84,1.0438040521731147,1.6852299546352716
4134,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,15,2.9,1.0647107369924282,1.70293863659264
4135,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,16,2.3,0.8329091229351039,1.51657508881031
4136,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,17,3.18,1.1568811967920856,1.783255450012701
4137,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,18,2.38,0.8671004876833833,1.5427248620541512
4138,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,19,2.14,0.7608058290337602,1.4628738838327795
4139,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,20,2.79,1.0260415958332743,1.6703293088490065
4140,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,21,3.36,1.2119409739751128,1.833030277982336
4141,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,22,3.43,1.2325602611778486,1.8520259177452134
4142,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,3.02,1.1052568313867783,1.7378147196982767
4143,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.43,0.8878912573524571,1.5588457268119895
4144,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,2.94,1.0784095813505903,1.7146428199482247
4145,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2.59,0.9516578757114463,1.6093476939431082
4146,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.5,0.9162907318741551,1.5811388300841898
4147,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,2.98,1.091923300517313,1.7262676501632068
4148,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,2.46,0.9001613499442714,1.5684387141358123
4149,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,3.52,1.2584609896100056,1.876166303929372
4150,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,3.06,1.1184149159642893,1.7492855684535902
4151,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,3.48,1.247032293786383,1.865475810617763
4152,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2.64,0.9707789171582248,1.624807680927192
4153,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.48,0.9082585601768908,1.5748015748023623
4154,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,2.39,0.8712933659434193,1.5459624833740306
4155,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2.12,0.7514160886839212,1.4560219778561037
4156,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.57,0.9439058989071284,1.6031219541881396
4157,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,2.22,0.7975071958841882,1.489966442575134
4158,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,3.09,1.128171090909654,1.7578395831246945
4159,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,2.51,0.9202827531436925,1.5842979517754858
4160,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2.65,0.9745596399981308,1.6278820596099706
4161,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,2.65,0.9745596399981308,1.6278820596099706
4162,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2.54,0.9321640810304452,1.5937377450509227
4163,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.92,1.0715836162801904,1.7088007490635062
4164,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1.9,0.6418538861723947,1.378404875209022
4165,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2.5,0.9162907318741551,1.5811388300841898
4166,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.56,0.9400072584914712,1.6
4167,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,2.74,1.007957920399979,1.6552945357246849
4168,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,2.26,0.8153648132841944,1.5033296378372907
4169,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,2.09,0.7371640659767196,1.445683229480096
4170,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2.85,1.0473189942805592,1.6881943016134133
4171,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1.89,0.636576829071551,1.374772708486752
4172,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,3.63,1.2892326482767593,1.905255888325765
4173,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.63,0.9669838461896731,1.6217274740226855
4174,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,2.42,0.883767540168595,1.5556349186104046
4175,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,3.26,1.1817271953786161,1.8055470085267789
4176,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,3.41,1.2267122912954254,1.8466185312619388
4177,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,3.35,1.208960345836975,1.8303005217723127
4178,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,3.52,1.2584609896100056,1.876166303929372
4179,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,3.42,1.2296405510745139,1.849324200890693
4180,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,3.62,1.2864740258376797,1.9026297590440449
4181,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,2.49,0.9122827104766164,1.57797338380595
4182,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2.71,0.9969486348916096,1.6462077633154328
4183,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.61,0.959350221334602,1.6155494421403511
4184,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,2.68,0.9858167945227654,1.6370705543744901
4185,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2.52,0.9242589015233319,1.5874507866387544
4186,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.75,1.0116009116784799,1.6583123951777
4187,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,2.43,0.8878912573524571,1.5588457268119895
4188,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,2.13,0.7561219797213337,1.4594519519326423
4189,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2.53,0.9282193027394288,1.5905973720586866
4190,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,3.27,1.184789984909162,1.8083141320025125
4191,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,3.28,1.1878434223960523,1.8110770276274832
4192,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,3.18,1.1568811967920856,1.783255450012701
4193,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.7,0.9932517730102834,1.6431676725154984
4194,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,3.01,1.1019400787607843,1.7349351572897471
4195,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,3.91,1.3635373739972745,1.977371993328519
4196,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,2.85,1.0473189942805592,1.6881943016134133
4197,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,3.1,1.1314021114911006,1.760681686165901
4198,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,3.37,1.2149127443642704,1.835755975068582
4199,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2.61,0.959350221334602,1.6155494421403511
4200,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.43,0.8878912573524571,1.5588457268119895
4201,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,2.27,0.8197798314933114,1.5066519173319364
4202,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2.6,0.9555114450274363,1.61245154965971
4203,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.02,0.7030975114131134,1.4212670403551895
4204,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,2.12,0.7514160886839212,1.4560219778561037
4205,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1.84,0.6097655716208943,1.3564659966250536
4206,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,2.44,0.8919980393051105,1.5620499351813308
4207,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2.26,0.8153648132841944,1.5033296378372907
4208,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,2.44,0.8919980393051105,1.5620499351813308
4209,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2.66,0.9783261227936078,1.6309506430300091
4210,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.78,1.0224509277025455,1.6673332000533065
4211,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1.82,0.598836501088704,1.3490737563232043
4212,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2.43,0.8878912573524571,1.5588457268119895
4213,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.39,0.8712933659434193,1.5459624833740306
4214,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,2.28,0.8241754429663494,1.5099668870541498
4215,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1.65,0.5007752879124892,1.284523257866513
4216,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1.75,0.5596157879354227,1.3228756555322954
4217,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2.11,0.7466879474879751,1.452583904633395
4218,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,2.02,0.7030975114131134,1.4212670403551895
4219,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,3.34,1.205970806988609,1.8275666882497066
4220,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.08,0.7323678937132266,1.4422205101855958
4221,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,3,1.0986122886681098,1.7320508075688772
4222,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2.6,0.9555114450274363,1.61245154965971
4223,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.1,0.7419373447293773,1.449137674618944
4224,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,3.17,1.1537315878891892,1.7804493814764855
4225,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,2.32,0.8415671856782185,1.5231546211727816
4226,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,2.12,0.7514160886839212,1.4560219778561037
4227,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,3.45,1.2383742310432684,1.857417562100671
4228,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,3.43,1.2325602611778486,1.8520259177452134
4229,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2.53,0.9282193027394288,1.5905973720586866
4230,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.98,1.091923300517313,1.7262676501632068
4231,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,3.09,1.128171090909654,1.7578395831246945
4232,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2.71,0.9969486348916096,1.6462077633154328
4233,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.37,0.8628899551470398,1.5394804318340654
4234,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,2.51,0.9202827531436925,1.5842979517754858
4235,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,2.84,1.0438040521731147,1.6852299546352716
4236,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1.85,0.6151856390902335,1.3601470508735443
4237,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2.11,0.7466879474879751,1.452583904633395
4238,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,2.78,1.0224509277025455,1.6673332000533065
4239,Florida_236,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2.54,0.9321640810304452,1.5937377450509227
4240,Florida_236,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.44,0.8919980393051105,1.5620499351813308
4241,Florida_236,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,3.06,1.1184149159642893,1.7492855684535902
4242,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,2.14,0.7608058290337602,1.4628738838327795
4243,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,2.48,0.9082585601768908,1.5748015748023623
4244,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,3.02,1.1052568313867783,1.7378147196982767
4245,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,2.68,0.9858167945227654,1.6370705543744901
4246,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,2.63,0.9669838461896731,1.6217274740226855
4247,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,2.09,0.7371640659767196,1.445683229480096
4248,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,2.29,0.8285518175661483,1.5132745950421556
4249,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,3.17,1.1537315878891892,1.7804493814764855
4250,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,2.2,0.7884573603642703,1.4832396974191326
4251,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,2.11,0.7466879474879751,1.452583904633395
4252,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,4.04,1.3962446919730587,2.009975124224178
4253,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,2.7,0.9932517730102834,1.6431676725154984
4254,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,2.95,1.0818051703517284,1.7175564037317668
4255,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,3.86,1.3506671834767394,1.96468827043885
4256,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,2.91,1.0681530811834012,1.705872210923198
4257,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,3.1,1.1314021114911006,1.760681686165901
4258,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,3.55,1.2669476034873244,1.8841443681416772
4259,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,3.28,1.1878434223960523,1.8110770276274832
4260,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,3.72,1.3137236682850553,1.9287301521985911
4261,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,2.58,0.9477893989335261,1.606237840420901
4262,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,3.09,1.128171090909654,1.7578395831246945
4263,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,2.59,0.9516578757114463,1.6093476939431082
4264,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,2.95,1.0818051703517284,1.7175564037317668
4265,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,3.21,1.1662709371419244,1.7916472867168918
4266,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,2.83,1.0402767116551463,1.6822603841260722
4267,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,2.52,0.9242589015233319,1.5874507866387544
4268,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,2.66,0.9783261227936078,1.6309506430300091
4269,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,2.84,1.0438040521731147,1.6852299546352716
4270,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,2.6,0.9555114450274363,1.61245154965971
4271,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,2.31,0.8372475245337022,1.5198684153570663
4272,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,2.14,0.7608058290337602,1.4628738838327795
4273,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,2.51,0.9202827531436925,1.5842979517754858
4274,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,2.61,0.959350221334602,1.6155494421403511
4275,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,2.36,0.8586616190375187,1.5362291495737217
4276,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,2.72,1.000631880307906,1.6492422502470643
