ID,Herb_name,Herb_number,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,country,location,length,width,depth,tip_distance,Temp,Temp_S,Prec,varP
Expedition_98,Expedition,98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,Ecuador,Post Office,4.7785714285714285,2.8649999999999998,3.7764285714285712,2.0335714285714284,23.6875,173.1542206,417,61.40105057
Expedition_99,Expedition,99,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,Ecuador,Post Office,4.64375,2.8449999999999998,4.03625,4.76375,23.6875,173.1542206,417,61.40105057
Grant collection_117,Grant collection,117,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,Ecuador,sector 5D,6.575,3.1041666666666665,5.102777777777778,6.4875,24.35833359,164.7012787,137,102.7628937
Grant collection_118,Grant collection,118,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,Ecuador,sector 20D,4.76595744680851,2.998936170212766,4.445744680851064,NA,24.35833359,164.7012787,137,102.7628937
Grant collection_119,Grant collection,119,Natural Population,1972,South America,island,Galapagos,Galapagos,Espanola,0,Ecuador,130,6.775,3.3625,6.21875,12.2,23.25,179.684082,547,76.27940369
Grant collection_120,Grant collection,120,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Ecuador,Punta Cevallos,6.948387096774193,3.5370967741935484,5.279032258064516,NA,23.762500760000002,180.6569672,497,78.00688934
Grant collection_121,Grant collection,121,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Ecuador,Top of Daphne,6.295238095238095,3.1154761904761905,5.071428571428571,NA,24.36010361,160.3347321,127.6933975,106.6044846
HUH_1730,HUH,1730,Herbarium,1905,South America,island,Galapagos,Galapagos,Isabela,1,Ecuador,NA,6.35,3.4,5.008,NA,24.24369621,129.8865662,245.5090027,92.62779236
HUH_291,HUH,291,Herbarium,1930,South America,island,Galapagos,Galapagos,Daphne Mayor,1,Ecuador,NA,7.46,3.56,5.02,10,24.35833359,164.7012787,137,102.7628937
HUH_400,HUH,400,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,Ecuador,NA,6.32,3.66,5.29,11.45,21.97916603,178.1656189,519,46.81369019
HUH_54,HUH,54,Herbarium,1923,South America,island,Galapagos,Galapagos,Baltra,0,Ecuador,NA,5.5425,4.0575,5.22,0,24.35000038,155.2710266,188,96.07951355
MOBot_1984525,MOBot,1984525,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,Ecuador,Academy Bay,6.472,2.786,4.118,10.288,23.87083435,182.3141632,279,86.23344421
MOBot_2014235,MOBot,2014235,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,Ecuador,Puerto Villamil,5.58,2.71,4.53,9.78,24.09583282,158.6083984,318,84.72167206
Sofia_210,Sofia,210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,Ecuador,Baltra Airport,6.137868852459016,3.2644262295081967,NA,NA,24.31666756,154.6599579,163,104.3817749
Sofia_212,Sofia,212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,Ecuador,Bus stop,5.736868686868687,3.2812121212121212,NA,NA,24.46666718,153.5094299,165,104.6763763
Florida_215,Florida,215,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,4.796,2.49,3.663,7.66,21.89459038,445.8631897,1287.855835,44.63819122
Florida_216,Florida,216,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,4.965714285714285,2.664285714285714,3.8842857142857143,8.812857142857144,21.89459038,445.8631897,1287.855835,44.63819122
Florida_217,Florida,217,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,5.264444444444444,2.1733333333333333,3.9677777777777776,6.941111111111111,21.89459038,445.8631897,1287.855835,44.63819122
Florida_218,Florida,218,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,4.763333333333334,2.39,3.4766666666666666,8.18,21.89459038,445.8631897,1287.855835,44.63819122
Florida_219,Florida,219,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,5.576666666666667,2.783333333333333,4.093333333333334,9.6466666666666665,21.89459038,445.8631897,1287.855835,44.63819122
Florida_220,Florida,220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,4.897142857142857,2.5985714285714288,3.394285714285714,7.46,21.89459038,445.8631897,1287.855835,44.63819122
Florida_221,Florida,221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,6.914666666666667,3.138,4.233333333333333,10.141333333333334,21.89459038,445.8631897,1287.855835,44.63819122
Florida_222,Florida,222,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,6.565,2.9450000000000003,4.1275,8.3125,21.89459038,445.8631897,1287.855835,44.63819122
Florida_223,Florida,223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,5.581578947368421,2.7663157894736843,3.82,7.08421052631579,21.89459038,445.8631897,1287.855835,44.63819122
Florida_224,Florida,224,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,5.57,2.89,3.623333333333333,6.7299999999999995,21.89459038,445.8631897,1287.855835,44.63819122
Florida_225,Florida,225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Cocoa,6.007727272727273,2.7304545454545455,4.1463636363636365,7.632727272727273,22.42149925,437.4285889,1211.580322,45.12945938
Florida_226,Florida,226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Cocoa,5.578695652173913,2.9656521739130435,3.917391304347826,8.287826086956521,22.42149925,437.4285889,1211.580322,45.12945938
Florida_226,Florida,226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,5.475,2.898,4.357,8.131,22.95833397,439.7666321,1287,60.65375137
Florida_227,Florida,227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Cocoa,5.342105263157895,2.785263157894737,3.4589473684210525,8.068947368421053,22.42149925,437.4285889,1211.580322,45.12945938
Florida_227,Florida,227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,5.452,2.532,3.958,6.468,22.95833397,439.7666321,1287,60.65375137
Florida_228,Florida,228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Cocoa,4.567777777777778,2.5955555555555554,3.58,5.894444444444445,22.42149925,437.4285889,1211.580322,45.12945938
Florida_228,Florida,228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,4.648,2.425,3.884,7.141,22.95833397,439.7666321,1287,60.65375137
Florida_229,Florida,229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Cocoa,5.0975,2.6475,3.9075,8.432500000000001,22.42149925,437.4285889,1211.580322,45.12945938
Florida_229,Florida,229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,5.594,3.175,4.78,8.578,22.95833397,439.7666321,1287,60.65375137
Florida_230,Florida,230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Cocoa,5.88,2.8533333333333335,4.022777777777778,9.961666666666666,22.42149925,437.4285889,1211.580322,45.12945938
Florida_230,Florida,230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,5.202857142857143,2.547142857142857,3.7128571428571426,6.392857142857143,22.95833397,439.7666321,1287,60.65375137
Florida_231,Florida,231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Cocoa,4.902,3.126,3.774,7.256,22.42149925,437.4285889,1211.580322,45.12945938
Florida_231,Florida,231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,5.485,3.12,4.2379999999999995,7.664,22.95833397,439.7666321,1287,60.65375137
Florida_232,Florida,232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,4.671,2.303,3.502,5.79,22.95833397,439.7666321,1287,60.65375137
Florida_233,Florida,233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,4.641,2.189,3.415,6.395,22.95833397,439.7666321,1287,60.65375137
Florida_234,Florida,234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,5.728,2.761,4.441,8.682,22.95833397,439.7666321,1287,60.65375137
Florida_235,Florida,235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,6.13,2.577,4.154,7.009,22.95833397,439.7666321,1287,60.65375137
Florida_236,Florida,236,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,6.430000000000001,2.68,4.556666666666667,8.866666666666667,22.95833397,439.7666321,1287,60.65375137
Florida_237,Florida,237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,4.432,2.481,3.933,7.636,22.99737358,432.3907776,1245.891846,62.0927887
Florida_238,Florida,238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,5.578,3.269,4.31,9.443999999999999,22.99737358,432.3907776,1245.891846,62.0927887
Florida_239,Florida,239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,5.663,2.76,4.137,7.657,22.99737358,432.3907776,1245.891846,62.0927887
Florida_240,Florida,240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,4.153333333333333,2.535555555555556,3.422222222222222,6.362222222222222,22.99737358,432.3907776,1245.891846,62.0927887
Florida_241,Florida,241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,6.189090909090909,3.6472727272727274,5.009090909090909,12.098181818181818,22.99737358,432.3907776,1245.891846,62.0927887
Florida_242,Florida,242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,5.21,3.164,4.134,9.595,22.99737358,432.3907776,1245.891846,62.0927887
Florida_243,Florida,243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,4.598,3.055,4.322,7.919,22.99737358,432.3907776,1245.891846,62.0927887
Florida_244,Florida,244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,4.796,2.7720000000000002,3.782,8.515,22.99737358,432.3907776,1245.891846,62.0927887
Florida_245,Florida,245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,5.046,3.173,3.7399999999999998,8.728,22.99737358,432.3907776,1245.891846,62.0927887
Florida_246,Florida,246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,5.361,3.308,4.268,8.885,22.99737358,432.3907776,1245.891846,62.0927887
Florida_247,Florida,247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,5.18,2.815,4.187,7.436999999999999,22.77916718,399.0697021,1285,44.2688179
Florida_248,Florida,248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,6.22,2.872,4.297,7.151,22.77916718,399.0697021,1285,44.2688179
Florida_249,Florida,249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,5.813,3.164,4.162,7.397,22.77916718,399.0697021,1285,44.2688179
Florida_250,Florida,250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,5.808,2.876,4.102,7.762,22.77916718,399.0697021,1285,44.2688179
Florida_251,Florida,251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,5.169,3.271,4.273,8.935,22.77916718,399.0697021,1285,44.2688179
Florida_252,Florida,252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,6.4879999999999995,3.65,4.828,9.754,22.77916718,399.0697021,1285,44.2688179
Florida_253,Florida,253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,6.072,2.63,4.142,8.022,22.77916718,399.0697021,1285,44.2688179
Florida_254,Florida,254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,5.455,3.185,4.164,8.577,22.77916718,399.0697021,1285,44.2688179
Florida_255,Florida,255,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,5.268,2.998,4.292,8.284,22.77916718,399.0697021,1285,44.2688179
Florida_256,Florida,256,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,6.3180000000000005,3.612,4.632,8.906,22.77916718,399.0697021,1285,44.2688179
Florida_257,Florida,257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,4.312,2.396,3.789,6.277,22.77916718,399.0697021,1285,44.2688179
Florida_258,Florida,258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,6.131,2.739,4.159,8.781,22.77916718,399.0697021,1285,44.2688179
Florida_259,Florida,259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,5.468,3.098,4.31,9.384,22.77916718,399.0697021,1285,44.2688179
Florida_260,Florida,260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,4.836,2.546,3.984,5.4879999999999995,25.09583282,310.1865845,1120,57.33357239
Florida_261,Florida,261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,6.133,2.7640000000000002,4.452,9.683,25.09583282,310.1865845,1120,57.33357239
Florida_262,Florida,262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,6.654,3.774,5.207,10.629999999999999,25.09583282,310.1865845,1120,57.33357239
Florida_263,Florida,263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,5.6475,2.7475,4.122,7.5005,25.09583282,310.1865845,1120,57.33357239
Florida_264,Florida,264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,7.042,3.874,5.054,10.376,25.09583282,310.1865845,1120,57.33357239
Florida_265,Florida,265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,5.076,2.769,4.453,8.312,25.09583282,310.1865845,1120,57.33357239
Florida_266,Florida,266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,6.779,2.996,4.708,8.826,25.09583282,310.1865845,1120,57.33357239
Florida_267,Florida,267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,5.73,2.744,3.94,10.326,25.09583282,310.1865845,1120,57.33357239
Florida_268,Florida,268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,5.958,3.338,4.856,8.038,25.09583282,310.1865845,1120,57.33357239
Florida_269,Florida,269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,6.764,3.629,4.922,9.962,25.09583282,310.1865845,1120,57.33357239
Florida_270,Florida,270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,6.265,3.521,4.769,7.963,23.71249962,361.0535583,1444,42.88787079
Florida_271,Florida,271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,4.372,2.565,3.387,7.007,23.71249962,361.0535583,1444,42.88787079
Florida_272,Florida,272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,6.357,3.083,4.123,8.178,23.71249962,361.0535583,1444,42.88787079
Florida_273,Florida,273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,5.625,3.126,4.045,7.882,23.71249962,361.0535583,1444,42.88787079
Florida_274,Florida,274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,6.916,3.198,4.825,9.849,23.71249962,361.0535583,1444,42.88787079
Florida_275,Florida,275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,5.224,3.159,4.33,7.9479999999999995,23.71249962,361.0535583,1444,42.88787079
Florida_276,Florida,276,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,5.554,3.758,4.028,9.868,23.71249962,361.0535583,1444,42.88787079
Florida_277,Florida,277,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,7.0600000000000005,2.794,4.316,7.53,23.71249962,361.0535583,1444,42.88787079
Florida_278,Florida,278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,5.027,2.755,3.872,8.219,23.71249962,361.0535583,1444,42.88787079
Florida_279,Florida,279,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,6.008,3.252,4.25,10.282,23.71249962,361.0535583,1444,42.88787079
Florida_280,Florida,280,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,5.668,3.057,4.284,7.727,23.71249962,361.0535583,1444,42.88787079
Florida_281,Florida,281,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,6.612,3.222,4.832,9.438,23.71249962,361.0535583,1444,42.88787079
Florida_282,Florida,282,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,6.049,2.687,3.814,8.466000000000001,22.95833397,439.7666321,1287,60.65375137
Florida_283,Florida,283,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,7.259,3.362,4.382,8.874,22.95833397,439.7666321,1287,60.65375137
Florida_284,Florida,284,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,6.104,2.554,3.902,8.763,22.95833397,439.7666321,1287,60.65375137
Florida_285,Florida,285,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,7.27,3.057,4.533,9.003,22.95833397,439.7666321,1287,60.65375137
Florida_286,Florida,286,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,5.2940000000000005,2.749,3.88,7.65,22.95833397,439.7666321,1287,60.65375137
Florida_287,Florida,287,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,6.767,3.258,4.644,10.551,22.95833397,439.7666321,1287,60.65375137
Florida_288,Florida,288,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,6.33,2.859,4.267,8.186,22.95833397,439.7666321,1287,60.65375137
Florida_289,Florida,289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,6.9719999999999995,3.438,4.727,9.279,22.95833397,439.7666321,1287,60.65375137
Florida_290,Florida,290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,6.822,2.874,4.225,8.334,22.95833397,439.7666321,1287,60.65375137
Florida_291,Florida,291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,7.7940000000000005,3.1590000000000003,4.631,8.956,22.95833397,439.7666321,1287,60.65375137
Florida_292,Florida,292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,5.558,3.444,4.424,10.088000000000001,22.61961174,424.1726379,1170.227783,44.43006134
Florida_293,Florida,293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,5.981,2.778,4.178,8.314,22.61961174,424.1726379,1170.227783,44.43006134
Florida_294,Florida,294,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,4.622,2.646,4.486,9.234,22.61961174,424.1726379,1170.227783,44.43006134
Florida_295,Florida,295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,6.184,3.3735,4.593,9.7035,22.61961174,424.1726379,1170.227783,44.43006134
Florida_296,Florida,296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,5.629,2.9699999999999998,4.126,8.26,22.61961174,424.1726379,1170.227783,44.43006134
Florida_297,Florida,297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,5.164,2.7279999999999998,3.81,8.412,22.61961174,424.1726379,1170.227783,44.43006134
Florida_298,Florida,298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,6.232,3.87,4.847,10.992,22.61961174,424.1726379,1170.227783,44.43006134
Florida_299,Florida,299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,5.241,2.863,4.249,8.812,22.61961174,424.1726379,1170.227783,44.43006134
Florida_300,Florida,300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,6.066,3.616,4.505,11.448,22.61961174,424.1726379,1170.227783,44.43006134
Florida_301,Florida,301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Boca Raton,5.236,2.833,3.907,8.322,23.71249962,361.0535583,1444,42.88787079
Florida_302,Florida,302,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Boca Raton,5.534,2.846,4.476,7.646,23.71249962,361.0535583,1444,42.88787079
Florida_303,Florida,303,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Boca Raton,5.01,2.8844444444444446,4.197777777777778,9.8966666666666665,23.71249962,361.0535583,1444,42.88787079
Florida_304,Florida,304,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Boca Raton,5.717,3.204,4.665,8.879,23.71249962,361.0535583,1444,42.88787079
Florida_305,Florida,305,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Travernier,5.233,2.951,4.2219999999999995,7.276,24.77916718,308.4230957,1172,57.23734665
Florida_306,Florida,306,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Travernier,5.944,3.321,4.651,8.926,24.77916718,308.4230957,1172,57.23734665
Florida_307,Florida,307,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Travernier,5.695,2.7760000000000002,4.318,7.167,24.77916718,308.4230957,1172,57.23734665
Florida_308,Florida,308,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Travernier,6.095,3.262,5.1288,9.113,24.77916718,308.4230957,1172,57.23734665
Florida_309,Florida,309,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Travernier,5.523,3.245,4.479,8.547,24.77916718,308.4230957,1172,57.23734665
Florida_310,Florida,310,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Travernier,7.03,4.168,5.083,10.068,24.77916718,308.4230957,1172,57.23734665
Florida_311,Florida,311,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Travernier,5.895,2.989,4.355,7.641,24.77916718,308.4230957,1172,57.23734665
Florida_312,Florida,312,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Travernier,5.726,3.243,4.538,8.515,24.77916718,308.4230957,1172,57.23734665
Florida_313,Florida,313,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Travernier,6.383,3.047,4.53,8.309,24.77916718,308.4230957,1172,57.23734665
Florida_314,Florida,314,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Travernier,5.182,2.902,4.255,8.445,24.77916718,308.4230957,1172,57.23734665
Florida_315,Florida,315,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Fort Pierce,6.05,3.657,5.087,10.161,23.12083435,380.9942627,1347,41.84912872
Florida_316,Florida,316,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Fort Pierce,5.414,2.92,4.26,7.74,23.12083435,380.9942627,1347,41.84912872
Florida_317,Florida,317,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Fort Pierce,5.029,2.8890000000000002,3.906,7.941,23.12083435,380.9942627,1347,41.84912872
Florida_318,Florida,318,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Fort Pierce,5.633,2.847,4.442,7.058,23.12083435,380.9942627,1347,41.84912872
Florida_319,Florida,319,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Fort Pierce,5.769,2.683,3.903,7.601,23.12083435,380.9942627,1347,41.84912872
Florida_320,Florida,320,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Fort Pierce,7.172000000000001,3.0869999999999997,4.925,9.358,23.12083435,380.9942627,1347,41.84912872
Florida_321,Florida,321,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Fort Pierce,6.685,2.9939999999999998,4.223,8.355,23.12083435,380.9942627,1347,41.84912872
Florida_322,Florida,322,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Fort Pierce,5.891,3.041,4.524,8.209,23.12083435,380.9942627,1347,41.84912872
Florida_323,Florida,323,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Fort Pierce,5.623,2.982,4.217,7.529,23.12083435,380.9942627,1347,41.84912872
Florida_324,Florida,324,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Fort Pierce,5.467,2.375,3.618,7.079,23.12083435,380.9942627,1347,41.84912872
MOBot_5035926,MOBot,5035926,Herbarium,1993,South America,mainland,NA,NA,NA,NA,Colombia,Palmira,5.62,2.65,3.57,6.55,23.450000760000002,28.68321991,2015,35.80854416
MOBot_5035926,MOBot,5035926,Herbarium,1993,South America,mainland,NA,NA,NA,NA,Colombia,Palmira,5.75,2.06,3.51,6.19,23.450000760000002,28.68321991,2015,35.80854416
MOBot_5035926,MOBot,5035926,Herbarium,1993,South America,mainland,NA,NA,NA,NA,Colombia,Palmira,5.68,2.54,3.72,6.7,23.450000760000002,28.68321991,2015,35.80854416
MOBot_5035926,MOBot,5035926,Herbarium,1993,South America,mainland,NA,NA,NA,NA,Colombia,Palmira,5.46,2.38,3.46,5.97,23.450000760000002,28.68321991,2015,35.80854416
MOBot_5035926,MOBot,5035926,Herbarium,1993,South America,mainland,NA,NA,NA,NA,Colombia,Palmira,5.51,2.34,3.47,6.13,23.450000760000002,28.68321991,2015,35.80854416
MOBot_2916321,MOBot,2916321,Herbarium,1973,South America,mainland,NA,NA,NA,NA,Venezuela,"Maracay, Aragua",6.91,2.88,4.78,9.09,24.89583397,64.47193146,973,36.3166008
MOBot_2916321,MOBot,2916321,Herbarium,1973,South America,mainland,NA,NA,NA,NA,Venezuela,"Maracay, Aragua",7.47,3.42,4.66,10.72,24.89583397,64.47193146,973,36.3166008
MOBot_2916321,MOBot,2916321,Herbarium,1973,South America,mainland,NA,NA,NA,NA,Venezuela,"Maracay, Aragua",5.93,2.4,4.12,8.76,24.89583397,64.47193146,973,36.3166008
MOBot_2916321,MOBot,2916321,Herbarium,1973,South America,mainland,NA,NA,NA,NA,Venezuela,"Maracay, Aragua",7.62,2.88,4.49,9.41,24.89583397,64.47193146,973,36.3166008
MOBot_2916321,MOBot,2916321,Herbarium,1973,South America,mainland,NA,NA,NA,NA,Venezuela,"Maracay, Aragua",7.34,3.04,4.7,10.45,24.89583397,64.47193146,973,36.3166008
MOBot_3335114,MOBot,3335114,Herbarium,1982,South America,mainland,NA,NA,NA,NA,Venezuela,"Quibor, Lara",4.96,2.87,4.45,6.09,24.66250038,48.3888092,1002,63.78268051
MOBot_3335114,MOBot,3335114,Herbarium,1982,South America,mainland,NA,NA,NA,NA,Venezuela,"Quibor, Lara",4.25,2.56,3.99,5.33,24.66250038,48.3888092,1002,63.78268051
MOBot_3335114,MOBot,3335114,Herbarium,1982,South America,mainland,NA,NA,NA,NA,Venezuela,"Quibor, Lara",4.57,2.8,4.22,5.65,24.66250038,48.3888092,1002,63.78268051
MOBot_3335114,MOBot,3335114,Herbarium,1982,South America,mainland,NA,NA,NA,NA,Venezuela,"Quibor, Lara",3.83,1.92,3.47,4.19,24.66250038,48.3888092,1002,63.78268051
MOBot_3335114,MOBot,3335114,Herbarium,1982,South America,mainland,NA,NA,NA,NA,Venezuela,"Quibor, Lara",4.59,2.61,4.1,5.49,24.66250038,48.3888092,1002,63.78268051
