ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,width,width_log,width_sqr
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.98,1.3812818192963463,1.9949937343260002
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.57,1.5195132049061133,2.137755832643195
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.5,1.252762968495368,1.8708286933869707
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.74,1.3190856114264407,1.9339079605813716
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.37,1.2149127443642704,1.835755975068582
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.02,1.3912819026309295,2.004993765576342
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.41,0.8796267475025636,1.5524174696260025
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.54,1.264126727145683,1.8814887722226779
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.94,1.3711807233098425,1.9849433241279208
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.82,1.3402504226184837,1.9544820285692064
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.9,1.3609765531356006,1.9748417658131499
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.23,1.4422019930581866,2.0566963801203135
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.57,0.9439058989071284,1.6031219541881396
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.88,1.5851452198650557,2.209072203437452
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.55,1.2669476034873244,1.8841443681416772
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.29,1.4562867329399256,2.071231517720798
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.63,0.9669838461896731,1.6217274740226855
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.08,1.4060969884160703,2.0199009876724157
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.01,1.3887912413184778,2.0024984394500787
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.53,1.2612978709452054,1.8788294228055935
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.85,1.3480731482996928,1.9621416870348585
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.43,1.4883995840570443,2.1047565179849186
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.06,1.1184149159642893,1.7492855684535902
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.9,1.0647107369924282,1.70293863659264
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.85,1.3480731482996928,1.9621416870348585
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.83,1.3428648031925547,1.9570385790780926
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3,1.0986122886681098,1.7320508075688772
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.94,1.3711807233098425,1.9849433241279208
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.15,1.423108334242607,2.0371548787463363
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.76,1.7509374747078,2.4
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,1.97,0.6780335427498971,1.40356688476182
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.34,1.205970806988609,1.8275666882497066
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.39,1.220829921392359,1.841195263952197
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.88,1.0577902941478545,1.697056274847714
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.77,1.3270750014599193,1.9416487838947598
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.77,1.3270750014599193,1.9416487838947598
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.31,1.1969481893889715,1.8193405398660252
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.3,1.4586150226995167,2.073644135332772
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.02,1.1052568313867783,1.7378147196982767
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.92,1.0715836162801904,1.7088007490635062
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.47,1.244154593958768,1.862793601019716
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.25,1.1786549963416462,1.8027756377319946
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.47,1.244154593958768,1.862793601019716
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.01,1.1019400787607843,1.7349351572897471
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.54,0.9321640810304452,1.5937377450509227
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.11,1.1346227261911428,1.7635192088548397
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.81,1.0331844833456545,1.676305461424021
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.07,1.1216775615991057,1.752141546793523
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.48,1.247032293786383,1.865475810617763
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.7,1.308332819650179,1.9235384061671346
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.02,1.3912819026309295,2.004993765576342
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.43,1.2325602611778486,1.8520259177452134
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.87,1.3532545070416904,1.9672315572906003
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.64,1.2919836816486494,1.9078784028338913
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.6,0.9555114450274363,1.61245154965971
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.71,1.3110318766193438,1.9261360284258222
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.92,1.366091653802371,1.9798989873223332
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.39,0.8712933659434193,1.5459624833740306
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.03,1.1085626195212777,1.740689518552921
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.9,1.3609765531356006,1.9748417658131499
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.67,0.9820784724121582,1.6340134638368191
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.29,1.1908875647772805,1.8138357147217055
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.32,1.199964782928397,1.8220867158288598
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.53,1.2612978709452054,1.8788294228055935
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.83,1.3428648031925547,1.9570385790780926
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,1.76,0.5653138090500605,1.3266499161421599
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,3.75,1.3217558399823195,1.9364916731037085
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.94,1.0784095813505903,1.7146428199482247
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.94,1.0784095813505903,1.7146428199482247
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4,1.3862943611198906,2
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.63,0.9669838461896731,1.6217274740226855
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,2.69,0.9895411936137477,1.6401219466856725
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.96,1.085189268335969,1.7204650534085253
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.18,1.1568811967920856,1.783255450012701
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.51,1.2556160374777743,1.8734993995195195
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.09,1.128171090909654,1.7578395831246945
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.89,1.0612565021243408,1.7
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.5,1.252762968495368,1.8708286933869707
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.32,0.8415671856782185,1.5231546211727816
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.86,1.0508216248317612,1.6911534525287764
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.85,1.0473189942805592,1.6881943016134133
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.02,1.1052568313867783,1.7378147196982767
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.3,1.1939224684724346,1.816590212458495
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.76,1.324418957401803,1.9390719429665315
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.4,1.2237754316221157,1.8439088914585775
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.73,1.0043016091968684,1.6522711641858305
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.72,1.3137236682850553,1.9287301521985911
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.42,0.883767540168595,1.5556349186104046
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,4.16,1.425515074273172,2.039607805437114
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.41,0.8796267475025636,1.5524174696260025
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.93,1.075002423028976,1.711724276862369
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.09,1.128171090909654,1.7578395831246945
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.02,1.1052568313867783,1.7378147196982767
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.42,1.2296405510745139,1.849324200890693
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.02,1.1052568313867783,1.7378147196982767
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.07,1.1216775615991057,1.752141546793523
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.63,0.9669838461896731,1.6217274740226855
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.35,1.208960345836975,1.8303005217723127
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.83,1.0402767116551463,1.6822603841260722
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.76,1.0152306797290584,1.6613247725836149
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.72,1.000631880307906,1.6492422502470643
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.47,0.9042181506398859,1.5716233645501712
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.64,1.2919836816486494,1.9078784028338913
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.64,0.9707789171582248,1.624807680927192
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.74,1.007957920399979,1.6552945357246849
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.43,0.8878912573524571,1.5588457268119895
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.24,1.1755733298042381,1.8
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.92,1.366091653802371,1.9798989873223332
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.08,1.1249295969854831,1.7549928774784245
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.36,1.2119409739751128,1.833030277982336
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.51,0.9202827531436925,1.5842979517754858
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.68,0.9858167945227654,1.6370705543744901
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.95,1.0818051703517284,1.7175564037317668
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.45,1.2383742310432684,1.857417562100671
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.39,1.220829921392359,1.841195263952197
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.65,0.9745596399981308,1.6278820596099706
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.06,1.1184149159642893,1.7492855684535902
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.26,1.1817271953786161,1.8055470085267789
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.73,1.0043016091968684,1.6522711641858305
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,4.07,1.4036429994545037,2.0174241001832014
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.7,0.9932517730102834,1.6431676725154984
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.76,1.0152306797290584,1.6613247725836149
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.88,1.0577902941478545,1.697056274847714
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.73,1.3164082336557241,1.9313207915827966
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.35,1.208960345836975,1.8303005217723127
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.48,0.9082585601768908,1.5748015748023623
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.58,0.9477893989335261,1.606237840420901
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.28,1.1878434223960523,1.8110770276274832
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.57,0.9439058989071284,1.6031219541881396
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,1.84,0.6097655716208943,1.3564659966250536
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.09,0.7371640659767196,1.445683229480096
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.72,1.000631880307906,1.6492422502470643
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.38,1.2178757094949273,1.8384776310850235
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.51,0.9202827531436925,1.5842979517754858
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.59,0.9516578757114463,1.6093476939431082
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.45,0.8960880245566357,1.5652475842498528
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,1.98,0.6830968447064438,1.407124727947029
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.46,1.2412685890696329,1.8601075237738274
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.79,1.332366019094335,1.9467922333931784
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.41,0.8796267475025636,1.5524174696260025
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.83,1.0402767116551463,1.6822603841260722
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.55,0.9360933591703348,1.5968719422671311
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,4.27,1.451613827240533,2.0663978319771825
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.88,1.0577902941478545,1.697056274847714
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3,1.0986122886681098,1.7320508075688772
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.63,1.2892326482767593,1.905255888325765
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.06,1.1184149159642893,1.7492855684535902
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,4.04,1.3962446919730587,2.009975124224178
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.34,0.85015092936961,1.5297058540778354
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.09,0.7371640659767196,1.445683229480096
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.73,1.0043016091968684,1.6522711641858305
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.48,0.9082585601768908,1.5748015748023623
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.4,0.8754687373538999,1.5491933384829668
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.12,0.7514160886839212,1.4560219778561037
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.66,0.9783261227936078,1.6309506430300091
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.9,1.0647107369924282,1.70293863659264
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.19,1.1600209167967532,1.786057109949175
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.95,1.0818051703517284,1.7175564037317668
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.82,1.3402504226184837,1.9544820285692064
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.93,1.075002423028976,1.711724276862369
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.51,0.9202827531436925,1.5842979517754858
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.78,1.0224509277025455,1.6673332000533065
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.28,0.8241754429663494,1.5099668870541498
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.82,1.3402504226184837,1.9544820285692064
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.02,1.1052568313867783,1.7378147196982767
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,3.27,1.184789984909162,1.8083141320025125
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.99,1.095273387402595,1.7291616465790582
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,2.49,0.9122827104766164,1.57797338380595
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.15,0.7654678421395714,1.466287829861518
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,3.36,1.2119409739751128,1.833030277982336
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,3.4,1.2237754316221157,1.8439088914585775
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.28,0.8241754429663494,1.5099668870541498
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.71,0.9969486348916096,1.6462077633154328
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.8,1.0296194171811581,1.6733200530681511
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.98,1.091923300517313,1.7262676501632068
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.97,1.0885619528146082,1.7233687939614086
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,3.08,1.1249295969854831,1.7549928774784245
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.93,1.075002423028976,1.711724276862369
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.66,0.9783261227936078,1.6309506430300091
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.82,1.0367368849500223,1.6792855623746665
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.44,0.8919980393051105,1.5620499351813308
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.74,1.007957920399979,1.6552945357246849
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,3.62,1.2864740258376797,1.9026297590440449
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,3.99,1.3837912309017721,1.997498435543818
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.71,0.9969486348916096,1.6462077633154328
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,3.11,1.1346227261911428,1.7635192088548397
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,1.92,0.6523251860396901,1.3856406460551018
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.31,0.8372475245337022,1.5198684153570663
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,3.71,1.3110318766193438,1.9261360284258222
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.79,1.0260415958332743,1.6703293088490065
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.68,0.9858167945227654,1.6370705543744901
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,3.97,1.3787660946990992,1.9924858845171276
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.73,1.0043016091968684,1.6522711641858305
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.78,1.0224509277025455,1.6673332000533065
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.83,1.0402767116551463,1.6822603841260722
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.33,0.8458682675776092,1.5264337522473748
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,2.63,0.9669838461896731,1.6217274740226855
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Road Breeding Center,203,1.94,0.6626879730752367,1.3928388277184118
