ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,lower_spines
4060,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,0
4061,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,0
4062,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,0
4063,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,0
4064,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4065,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4066,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4067,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4068,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4069,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4070,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4071,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4072,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4073,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4074,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,0
4075,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4076,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4077,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,0
4078,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4079,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,1
4080,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,1
4081,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,1
4082,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,1
4083,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,15,1
4084,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,16,1
4085,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,17,1
4086,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,18,1
4087,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,19,1
4088,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,20,0
4089,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,21,1
4090,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,22,1
4091,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,23,1
4092,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4093,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,0
4094,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4095,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4096,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4097,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4098,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4099,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4100,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4101,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4102,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4103,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4104,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4105,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,0
4106,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4107,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4108,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,0
4109,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,0
4110,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4111,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,1
4112,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,1
4113,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,1
4114,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,1
4115,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,15,1
4116,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,16,0
4117,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,17,0
4118,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,18,0
4119,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,19,0
4120,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4121,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4122,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4123,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4124,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4125,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4126,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,0
4127,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4128,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,0
4129,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4130,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,1
4131,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,0
4132,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,1
4133,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,1
4134,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,15,1
4135,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,16,1
4136,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,17,1
4137,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,18,1
4138,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,19,1
4139,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,20,1
4140,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,21,1
4141,Florida_225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,22,1
4142,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4143,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4144,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4145,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4146,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4147,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4148,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4149,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4150,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4151,Florida_226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4152,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4153,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4154,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4155,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4156,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4157,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4158,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4159,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4160,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4161,Florida_227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4162,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4163,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4164,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4165,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4166,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4167,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4168,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4169,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4170,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4171,Florida_228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4172,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4173,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4174,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4175,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4176,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4177,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4178,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4179,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4180,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4181,Florida_229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4182,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4183,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4184,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4185,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4186,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4187,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4188,Florida_230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4189,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4190,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4191,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4192,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4193,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4194,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4195,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4196,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4197,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4198,Florida_231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4199,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4200,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4201,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4202,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4203,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4204,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4205,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4206,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4207,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4208,Florida_232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4209,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4210,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4211,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4212,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4213,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4214,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4215,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4216,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4217,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4218,Florida_233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4219,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4220,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4221,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4222,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4223,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4224,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4225,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4226,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4227,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4228,Florida_234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4229,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4230,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4231,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4232,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4233,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4234,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4235,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4236,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4237,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4238,Florida_235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4239,Florida_236,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4240,Florida_236,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4241,Florida_236,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4242,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,1
4243,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,1
4244,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,1
4245,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,1
4246,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,1
4247,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,1
4248,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,1
4249,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,1
4250,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,1
4251,Florida_237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,1
4252,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,1
4253,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,1
4254,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,1
4255,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,1
4256,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,1
4257,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,1
4258,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,1
4259,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,1
4260,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,1
4261,Florida_238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,1
4262,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,1
4263,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,1
4264,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,1
4265,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,1
4266,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,1
4267,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,1
4268,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,1
4269,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,1
4270,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,1
4271,Florida_239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,1
4272,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,1
4273,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,1
4274,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,1
4275,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,1
4276,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,0
4277,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,1
4278,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,1
4279,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,1
4280,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,1
4281,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,1
4282,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,1
4283,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,1
4284,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,1
4285,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,1
4286,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,1
4287,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,1
4288,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,1
4289,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,1
4290,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,1
4291,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,11,1
4292,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,1
4293,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,1
4294,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,1
4295,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,1
4296,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,1
4297,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,1
4298,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,1
4299,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,1
4300,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,1
4301,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,1
4302,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,1
4303,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,1
4304,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,1
4305,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,1
4306,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,1
4307,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,1
4308,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,1
4309,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,1
4310,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,1
4311,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,1
4312,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,1
4313,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,1
4314,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,1
4315,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,1
4316,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,1
4317,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,1
4318,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,1
4319,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,1
4320,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,1
4321,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,1
4322,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,1
4323,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,1
4324,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,1
4325,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,1
4326,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,1
4327,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,1
4328,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,1
4329,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,1
4330,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,1
4331,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,1
4332,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,1
4333,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,1
4334,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,1
4335,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,1
4336,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,1
4337,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,1
4338,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,1
4339,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,1
4340,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,1
4341,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,1
4342,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4343,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4344,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4345,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4346,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4347,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4348,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4349,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4350,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4351,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4352,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4353,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4354,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4355,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4356,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4357,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4358,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4359,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4360,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4361,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4362,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4363,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4364,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4365,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4366,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4367,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4368,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4369,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4370,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4371,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4372,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4373,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
