ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,spine_length,spine_length_log,spine_length_sqr
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.63,1.891604804197771,2.3727621035409343
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.09,1.8066480817218056,2.2561028345356955
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.66,1.8961194845522977,2.3790754506740637
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.64,2.033397603178429,2.5768197453450252
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.86,2.0617866064411152,2.619160170741759
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,3.67,1.541159071680806,1.9157244060668017
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.57,2.0241930674493576,2.563201123595259
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.46,2.0095554142156695,2.541653005427767
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.71,2.0425181875752383,2.5903667693977237
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.32,1.9906103279732201,2.513961017995307
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,2.63,1.2892326482767593,1.6217274740226855
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.03,2.0831845279586703,2.6514147167125706
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.6,1.8870696490323797,2.3664319132398464
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.03,2.0831845279586703,2.6514147167125706
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.3,1.840549633397487,2.3021728866442674
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,6.79,2.052840859882657,2.6057628441590768
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.14,1.420695787837223,1.772004514666935
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,6.32,1.9906103279732201,2.513961017995307
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.4,1.8562979903656263,2.32379000772445
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.68,1.7369512327330598,2.1633307652783933
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.36,1.4724720573609429,1.833030277982336
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.03,1.7967470107390942,2.2427661492005804
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.35,1.4701758451005926,1.8303005217723127
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,6.97,2.075684492802124,2.640075756488817
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.07,1.623340817603092,2.0174241001832014
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,2.75,1.3217558399823195,1.6583123951777
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.18,1.6448050562713916,2.0445048300260873
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.01,1.6114359150967734,2.0024984394500787
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.01,1.7934247485471162,2.238302928559939
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.37,1.851599469584072,2.3173260452512934
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.22,1.827769906751088,2.2847319317591723
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,7.06,2.0869135565185366,2.6570660511172846
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,2.3,1.1939224684724346,1.51657508881031
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.07,1.4036429994545037,1.752141546793523
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.21,1.8261608959453874,2.2825424421026654
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.59,1.7209792871670078,2.142428528562855
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,6.06,1.9544450515051506,2.4617067250182343
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.75,1.749199854809259,2.179449471770337
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.88,1.9286186519452522,2.4248711305964283
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.89,1.9300710850255671,2.4269322199023193
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.06,1.801709800081223,2.2494443758403984
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.66,1.8961194845522977,2.3790754506740637
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.52,1.8748743759385615,2.349468024894146
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.51,1.506297153514587,1.8734993995195195
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.56,1.715598108262491,2.1354156504062622
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.68,1.5432981099295553,1.9183326093250879
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.28,1.8373699804801074,2.2978250586152114
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,6.36,1.9960599327407849,2.5219040425836985
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.23,1.8293763327993617,2.2869193252058544
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.26,1.6601310267496185,2.0639767440550294
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.36,1.8500283773520307,2.3151673805580453
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.34,1.6752256529721035,2.083266665599966
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.18,1.430311246536665,1.783255450012701
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,6.51,2.0162354657760435,2.5514701644346145
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,2.74,1.3190856114264407,1.6552945357246849
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.35,1.4701758451005926,1.8303005217723127
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.82,1.9198594718553708,2.4124676163629637
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.33,1.8453002361560848,2.3086792761230392
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.44,1.8625285401162623,2.3323807579381204
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.56,1.5173226235262949,1.8867962264113207
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.47,1.4973884086254776,1.862793601019716
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.27,1.451613827240533,1.8083141320025125
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.02,1.7950872593207297,2.240535650240808
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.69,1.7387102481382397,2.1656407827707715
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.94,1.937301774518713,2.4372115213907883
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,7.26,2.1114245875328868,2.694438717061496
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.31,1.8421356765531218,2.3043437243605824
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,3.92,1.5933085305042167,1.9798989873223332
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.65,1.8946168546677629,2.3769728648009427
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,2.69,1.3056264580524357,1.6401219466856725
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.94,1.7817091333745536,2.222611077089287
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.61,1.724550719534605,2.147091055358389
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,2.64,1.2919836816486494,1.624807680927192
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.7,1.7404661748405046,2.16794833886788
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.48,1.7011051009599243,2.1166010488516727
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.96,1.9401794743463283,2.4413111231467406
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.54,2.020222182019865,2.5573423705088842
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.22,1.827769906751088,2.2847319317591723
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.18,1.8213182714695995,2.2759613353482084
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.38,1.8531680973566984,2.3194827009486403
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.63,1.891604804197771,2.3727621035409343
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.89,1.7732559976634952,2.211334438749598
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,7.13,2.0955609235597192,2.670205984563738
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.06,1.801709800081223,2.2494443758403984
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.57,1.8825138324965192,2.360084744241189
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.17,1.969905654611529,2.483948469674844
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.87,1.7698546338400052,2.2068076490713913
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,3.73,1.5539252025038417,1.9313207915827966
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.7,1.9021075263969205,2.3874672772626644
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,3.88,1.5851452198650557,1.969771560359221
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.39,1.8547342683894434,2.32163735324878
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.15,1.8164520818184267,2.2693611435820435
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.58,1.884034745337226,2.3622023622035435
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.21,1.6505798557652755,2.0518284528683193
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,2.29,1.1908875647772805,1.5132745950421556
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,2.89,1.358409157630355,1.7
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.51,1.706564623164823,2.12367605815953
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.54,1.7119945007591924,2.130727575266252
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.17,1.6428726885203377,2.0420577856662137
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.37,1.6808279085207734,2.090454496036687
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.06,1.6213664832993742,2.0149441679609885
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.02,1.7950872593207297,2.240535650240808
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.76,2.048982334195127,2.6
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.34,1.9933388426264242,2.5179356624028344
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,3.31,1.4609379041156565,1.8193405398660252
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.39,1.8547342683894434,2.32163735324878
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,3.65,1.536867219599265,1.91049731745428
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.08,1.9572739077056285,2.4657656011875906
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.43,1.860974538249528,2.3302360395462087
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,3.86,1.5810384379124023,1.96468827043885
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.43,2.005525858729668,2.535744466621193
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.3,1.840549633397487,2.3021728866442674
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.57,1.8825138324965192,2.360084744241189
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.67,2.0373166153791646,2.582634314028992
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.86,1.7681496035889213,2.2045407685048604
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.91,1.9329696377795786,2.4310491562286436
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.91,1.9329696377795786,2.4310491562286436
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.22,1.9768549529047348,2.493992782667985
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.08,1.8050046959780757,2.253885533916929
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.68,1.8991179875485542,2.3832750575625967
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.47,1.8671761085128091,2.3388031127052997
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.87,1.7698546338400052,2.2068076490713913
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.28,1.9851308622085946,2.5059928172283334
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,3.94,1.597365331199831,1.9849433241279208
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.04,1.951608170169951,2.4576411454889016
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,3.42,1.4861396960896067,1.849324200890693
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.49,1.8702625307159986,2.3430749027719964
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.18,1.8213182714695995,2.2759613353482084
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,3.18,1.430311246536665,1.783255450012701
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6,1.9459101490553132,2.449489742783178
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.65,1.8946168546677629,2.3769728648009427
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,3.56,1.5173226235262949,1.8867962264113207
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.95,1.9387416595767009,2.4392621835300936
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.05,1.9530276168241774,2.4596747752497685
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,3.4,1.4816045409242156,1.8439088914585775
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.65,1.8946168546677629,2.3769728648009427
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,3.8,1.5686159179138452,1.9493588689617927
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.43,1.691939133945844,2.1047565179849186
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.88,1.9286186519452522,2.4248711305964283
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.99,1.7900914121273581,2.233830790368868
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,2.56,1.269760544863939,1.6
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.19,1.9726911717329554,2.487971060924946
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.36,1.9960599327407849,2.5219040425836985
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.55,1.8794650496471605,2.355843797877949
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.97,1.9416152247724325,2.4433583445741234
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.77,1.7526720805200082,2.1840329667841556
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.22,1.827769906751088,2.2847319317591723
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,3.01,1.3887912413184778,1.7349351572897471
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.99,1.944480556245719,2.4474476501040834
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.32,1.843719208158766,2.3065125189341593
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.86,2.0617866064411152,2.619160170741759
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,3.85,1.5789787049493917,1.9621416870348585
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.78,1.9139771019523042,2.4041630560342617
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.98,1.9430489167742813,2.445403852127497
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.28,1.8373699804801074,2.2978250586152114
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,3.7,1.547562508716013,1.9235384061671346
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.72,1.7439688053917064,2.172556098240043
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.35,1.9947003132247452,2.5199206336708304
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.93,1.9358598132018119,2.435159132377184
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.5,2.0149030205422647,2.5495097567963922
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.67,2.0373166153791646,2.582634314028992
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.57,2.0241930674493576,2.563201123595259
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.28,1.8373699804801074,2.2978250586152114
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.89,2.065596134857783,2.6248809496813372
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,8.15,2.21375387928743,2.8548204847240397
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.29,1.986503546020567,2.5079872407968904
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.28,1.9851308622085946,2.5059928172283334
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.72,1.9050881545350582,2.3916521486202797
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,7.54,2.1447610078004784,2.745906043549196
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.99,2.0781907597781832,2.6438608132804573
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.19,1.8229350866965048,2.2781571499789037
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.25,1.9810014688665833,2.5
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.51,1.706564623164823,2.12367605815953
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,7.25,2.1102132003465894,2.692582403567252
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,7.75,2.169053700369523,2.7838821814150108
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,3.79,1.5665304114228238,1.9467922333931784
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.3,1.840549633397487,2.3021728866442674
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,7.18,2.1016921506146558,2.6795522013948525
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.16,1.9685099809725544,2.4819347291981715
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.63,2.0320878452963655,2.5748786379167465
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.69,2.0399207835175526,2.5865034312755126
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,7.01,2.080690761080268,2.6476404589747453
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.31,1.9892432737616872,2.511971337416094
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.37,1.9974177062012453,2.5238858928247927
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.69,1.900613874140137,2.3853720883753127
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.91,2.0681277817795625,2.6286878856189833
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.77,1.9125010869241836,2.4020824298928627
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.14,1.965712776351493,2.477902338672773
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,3.9,1.589235205116581,1.9748417658131499
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.23,1.9782390361706734,2.495996794869737
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.75,1.749199854809259,2.179449471770337
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,7.23,2.1077860146889784,2.6888659319497505
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.79,1.7561322915849038,2.188606862823929
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.75,2.0476928433652555,2.598076211353316
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,7.22,2.1065702090680882,2.6870057685088806
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,7.48,2.1377104498038118,2.734958866235469
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,7.11,2.0930978681273213,2.6664583251946765
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.85,1.9242486522741338,2.4186773244895647
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,7.08,2.089391872533004,2.6608269391300143
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.58,2.0255131996542803,2.565151067676132
