ID,Herb_name,Herb_number,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,country,location,length_mean,width_mean,depth_mean,tip_distance_mean,Temp_mean,Temp_S_mean,Prec_mean,varP_mean,length_sd,width_sd,depth_sd,tip_distance_sd,Temp_sd,Temp_S_sd,Prec_sd,varP_sd,length_var,width_var,depth_var,tip_distance_var,Temp_var,Temp_S_var,Prec_var,varP_var,length_se,width_se,depth_se,tip_distance_se,Temp_se,Temp_S_se,Prec_se,varP_se
Expedition_86,Expedition,86,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,Ecuador,Punta Pitt,4.92,2.9,3.8733333333333335,5.823333333333333,24.035326,168.7123108,480.6109314,85.1667099,0.8702298546935748,0.13747727084867523,0.5757024694521758,2.1745420973927665,0,0,0,0,0.7573000000000004,0.018900000000000007,0.3314333333333334,4.728633333333332,0,0,0,0,0.5024274408641843,0.07937253933193773,0.33238197571134603,1.2554724652938871,0,0,0,0
Expedition_87,Expedition,87,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Ecuador,Plazas,7.951666666666666,3.6,5.653333333333333,12.216666666666667,24.44219017,168.9272461,189.1096039,107.4477463,0.5551005914847026,0.17343586710943037,0.2907003038640769,2.0316856712264,0,0,0,0,0.3081366666666667,0.030079999999999992,0.08450666666666666,4.127746666666669,0,0,0,0,0.22661886750910903,0.07080489625254269,0.11867790208983492,0.829432202038104,0,0,0,0
Expedition_88,Expedition,88,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Ecuador,Plazas,7.618571428571428,3.34,5.404285714285714,10.541428571428572,24.44219017,168.9272461,189.1096039,107.4477463,1.1426493858781086,1.0706695724327526,0.6911067728134139,1.2811899230979062,0,0,0,0,1.3056476190476187,1.1463333333333332,0.4776285714285717,1.6414476190476188,0,0,0,0,0.4318808729677364,0.40467506071155995,0.2612138071795297,0.48424427410843246,0,0,0,0
Expedition_89,Expedition,89,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Ecuador,Plazas,5.4125,2.6575,4.3,9.1075,24.44219017,168.9272461,189.1096039,107.4477463,0.2976995129320841,0.25038303989421234,0.8260347046785222,1.8908265388448515,0,0,0,0,0.08862500000000008,0.06269166666666673,0.6823333333333335,3.5752250000000005,0,0,0,0,0.14884975646604204,0.12519151994710617,0.4130173523392611,0.9454132694224258,0,0,0,0
Expedition_90,Expedition,90,Natural Population,2017,South America,island,Galapagos,Galapagos,Santa Cruz,1,Ecuador,Plazas,6.611,2.914,4.986,9.557,24.44219017,168.9272461,189.1096039,107.4477463,0.9114268423131332,0.5729494839085826,0.7777774603173955,2.959789970026027,0,0,0,0,0.8306988888888889,0.3282711111111111,0.6049377777777777,8.760356666666668,0,0,0,0,0.2882184742324629,0.18118253533691128,0.24595482873441976,0.9359677701003741,0,0,0,0
Expedition_91,Expedition,91,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Ecuador,Bahia Seymour,6.846,3.004,4.843,9.008,24.38041878,154.809433,119.1609955,110.5748062,1.2349107030244917,0.6652017237901097,0.5826386339557118,3.4123852850071508,0,0,0,0,1.5250044444444442,0.4424933333333334,0.33946777777777787,11.644373333333332,0,0,0,0,0.39051305284771776,0.21035525506469605,0.1842465136109169,1.079090975466542,0,0,0,0
Expedition_92,Expedition,92,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Ecuador,Bahia Seymour,5.483333333333333,2.75,4.163333333333333,6.866666666666667,24.38041878,154.809433,119.1609955,110.5748062,1.4261954050316294,1.0017983829094557,1.1059987944538339,3.037273997079179,0,0,0,0,2.034033333333334,1.0036000000000003,1.2232333333333338,9.225033333333334,0,0,0,0,0.8234143010120186,0.578388566046506,0.6385487017013226,1.7535709598163147,0,0,0,0
Expedition_93,Expedition,93,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Ecuador,Bahia Seymour,6.211,3.723333333333333,5.251666666666667,10.170666666666666,24.38041878,154.809433,119.1609955,110.5748062,0.7814414179291832,0.6941198015116516,0.6559072859910094,1.896473921079152,0,0,0,0,0.6106506896551724,0.4818022988505747,0.43021436781609185,3.5966133333333334,0,0,0,0,0.14267103065621187,0.12672835763298004,0.11975173872308936,0.3462471820984412,0,0,0,0
Expedition_94,Expedition,94,Natural Population,2017,South America,island,Galapagos,Galapagos,Seymour Norte,1,Ecuador,Bahia Seymour,5.813225806451613,3.3216129032258066,4.892258064516129,9.427741935483871,24.38041878,154.809433,119.1609955,110.5748062,0.9283799046251637,0.6704679797186119,0.7292677134286574,2.288416788491437,0,0,0,0,0.861889247311828,0.44952731182795697,0.5318313978494623,5.2368513978494615,0,0,0,0,0.16674195316579102,0.1204196039966429,0.13098034792872953,0.4110117884601468,0,0,0,0
Expedition_95,Expedition,95,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,Ecuador,Post Office,5.481,3.343,4.618,6.823,23.6875,173.1542206,417,61.40105057,0.9444275161881579,0.8498110901187915,0.8997382335373377,1.6069505281744052,0,0,0,0,0.8919433333333332,0.7221788888888888,0.8095288888888889,2.58229,0,0,0,0,0.2986542036090122,0.2687338625645992,0.2845222115914483,0.5081623756241699,0,0,0,0
Expedition_96,Expedition,96,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,Ecuador,Post Office,4.27,2.7466666666666666,3.453333333333333,5.775555555555555,23.6875,173.1542206,417,61.40105057,0.5542111510967638,0.5430009208095323,0.39651607785813675,1.5475796515132194,0,0,0,0,0.30715,0.29485,0.15722499999999995,2.3950027777777776,0,0,0,0,0.18473705036558793,0.18100030693651079,0.13217202595271224,0.5158598838377398,0,0,0,0
Expedition_97,Expedition,97,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,Ecuador,Post Office,4.023,2.848,3.758,5.258,23.6875,173.1542206,417,61.40105057,0.9438696943964244,0.4391102114250792,0.756186337999952,2.4086317000875552,0,0,0,0,0.8908899999999997,0.19281777777777775,0.5718177777777776,5.801506666666667,0,0,0,0,0.2984778048699768,0.1388588411941342,0.23912711635817835,0.7616762216760259,0,0,0,0
Expedition_98,Expedition,98,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,Ecuador,Post Office,4.7785714285714285,2.8649999999999998,3.7764285714285712,2.0335714285714284,23.6875,173.1542206,417,61.40105057,0.8758368055123683,0.9716500636308558,0.9887257311451803,2.15223535724303,0,0,0,0,0.7670901098901101,0.9441038461538461,0.9775785714285713,4.632117032967033,0,0,0,0,0.23407723235384606,0.2596844027102687,0.2642480668166307,0.5752090944646026,0,0,0,0
Expedition_99,Expedition,99,Natural Population,2017,South America,island,Galapagos,Galapagos,Floreana,0,Ecuador,Post Office,4.64375,2.8449999999999998,4.03625,4.76375,23.6875,173.1542206,417,61.40105057,0.1947113247862077,0.3891749514770225,0.30298220126884384,2.1701806211860406,0,0,0,0,0.03791250000000006,0.15145714285714285,0.0917982142857142,4.709683928571429,0,0,0,0,0.06884084906507187,0.1375941236286741,0.10712038454801343,0.7672747168201417,0,0,0,0
Grant collection_117,Grant collection,117,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,Ecuador,sector 5D,6.575,3.1041666666666665,5.102777777777778,6.4875,24.35833359,164.7012787,137,102.7628937,1.0615689197732623,0.4638926907932788,0.986186337394456,2.4358153519040453,0,0,0,0,1.126928571428571,0.21519642857142857,0.9725634920634919,5.933196428571428,0,0,0,0,0.1769281532955437,0.07731544846554646,0.16436438956574267,0.40596922531734086,0,0,0,0
Grant collection_118,Grant collection,118,Natural Population,1977,South America,island,Galapagos,Galapagos,Daphne Mayor,1,Ecuador,sector 20D,4.76595744680851,2.998936170212766,4.445744680851064,NA,24.35833359,164.7012787,137,102.7628937,0.6329800449305617,0.43194320300219624,0.5891989576160791,NA,0,0,0,0,0.400663737280296,0.18657493061979652,0.34715541165587416,NA,0,0,0,0,0.092329628872133293,0.0630053916334887,0.08594350094323772,NA,0,0,0,0
Grant collection_119,Grant collection,119,Natural Population,1972,South America,island,Galapagos,Galapagos,Espanola,0,Ecuador,130,6.775,3.3625,6.21875,12.2,23.25,179.684082,547,76.27940369,0.8815570640309435,0.544944295973713,0.8639351414148105,1.7488771908202787,0,0,0,0,0.777142857142857,0.29696428571428574,0.7463839285714288,3.0585714285714296,0,0,0,0,0.3116774889895918,0.1926669035259707,0.3054471984998857,0.6183214605457493,0,0,0,0
Grant collection_120,Grant collection,120,Natural Population,1979,South America,island,Galapagos,Galapagos,Espanola,0,Ecuador,Punta Cevallos,6.948387096774193,3.5370967741935484,5.279032258064516,NA,23.762500760000002,180.6569672,497,78.00688934,0.9757461991528793,0.5622822159045942,0.5429509176018871,NA,0,0,0,0,0.9520806451612904,0.31616129032258067,0.2947956989247311,NA,0,0,0,0,0.17524919080033055,0.1009888672118289,0.09751686354160151,NA,0,0,0,0
Grant collection_121,Grant collection,121,Natural Population,1979,South America,island,Galapagos,Galapagos,Daphne Menor,1,Ecuador,Top of Daphne,6.295238095238095,3.1154761904761905,5.071428571428571,NA,24.36010361,160.3347321,127.6933975,106.6044846,0.8645321252484071,0.3567276913287547,0.5011137421568054,NA,0,0,0,0,0.7474157955865274,0.1272546457607433,0.2511149825783972,NA,0,0,0,0,0.13340020307567602,0.055044277796269934,0.07732352912683503,NA,0,0,0,0
HUH_1730,HUH,1730,Herbarium,1905,South America,island,Galapagos,Galapagos,Isabela,1,Ecuador,NA,6.35,3.4,5.008,NA,24.24369621,129.8865662,245.5090027,92.62779236,0.6607403255271905,0.48382733375543063,0.6226966445317583,NA,0,0,0,0,0.4365777777777777,0.23408888888888887,0.387751111111111,NA,0,0,0,0,0.20894443705870172,0.15299963689136287,0.19691396880645898,NA,0,0,0,0
HUH_291,HUH,291,Herbarium,1930,South America,island,Galapagos,Galapagos,Daphne Mayor,1,Ecuador,NA,7.46,3.56,5.02,10,24.35833359,164.7012787,137,102.7628937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HUH_400,HUH,400,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,Ecuador,NA,6.32,3.66,5.29,11.45,21.97916603,178.1656189,519,46.81369019,0.5939696961966998,0.36769552621700474,0.8061017305526645,0.9899494936611668,0,0,0,0,0.3527999999999999,0.13520000000000001,0.6498000000000006,0.9800000000000005,0,0,0,0,0.4199999999999999,0.26,0.5700000000000002,0.7000000000000002,0,0,0,0
HUH_54,HUH,54,Herbarium,1923,South America,island,Galapagos,Galapagos,Baltra,0,Ecuador,NA,5.5425,4.0575,5.22,0,24.35000038,155.2710266,188,96.07951355,0.21530985424112226,0.5639961583793515,0.3309582048134379,0,0,0,0,0,0.046358333333333314,0.31809166666666644,0.10953333333333352,0,0,0,0,0,0.10765492712056113,0.28199807918967573,0.16547910240671895,0,0,0,0,0
MOBot_1984525,MOBot,1984525,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,Ecuador,Academy Bay,6.472,2.786,4.118,10.288,23.87083435,182.3141632,279,86.23344421,0.9333113092639561,0.4618224767158914,0.4475153628647849,2.767312775961546,0,0,0,0,0.87107,0.21328000000000005,0.2002700000000001,7.658019999999999,0,0,0,0,0.417389506336707,0.20653329029480938,0.2001349544682288,1.2375798964107325,0,0,0,0
MOBot_2014235,MOBot,2014235,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,Ecuador,Puerto Villamil,5.58,2.71,4.53,9.78,24.09583282,158.6083984,318,84.72167206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sofia_210,Sofia,210,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,Ecuador,Baltra Airport,6.137868852459016,3.2644262295081967,NA,NA,24.31666756,154.6599579,163,104.3817749,1.3420110714323465,0.6426521210062873,NA,NA,0,0,0,0,1.8009937158469946,0.41300174863387973,NA,NA,0,0,0,0,0.17182691042160045,0.08228317245590294,NA,NA,0,0,0,0
Sofia_212,Sofia,212,Natural Population,2016,South America,island,Galapagos,Galapagos,Baltra,0,Ecuador,Bus stop,5.736868686868687,3.2812121212121212,NA,NA,24.46666718,153.5094299,165,104.6763763,0.9513906539684222,0.5728790033721242,NA,NA,0,0,0,0,0.905144176458462,0.32819035250463824,NA,NA,0,0,0,0,0.0956183584322456,0.05757650619569945,NA,NA,0,0,0,0
Florida_215,Florida,215,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,4.796,2.49,3.663,7.66,21.89459038,445.8631897,1287.855835,44.63819122,0.6927433387145151,0.6634087059355727,0.7058808523949192,1.3258205006711885,0,0,0,0,0.47989333333333334,0.44011111111111106,0.4982677777777777,1.7578000000000007,0,0,0,0,0.2190646784247368,0.20978825303412751,0.2232191250269066,0.41926125506657547,0,0,0,0
Florida_216,Florida,216,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,4.965714285714285,2.664285714285714,3.8842857142857143,8.812857142857144,21.89459038,445.8631897,1287.855835,44.63819122,0.5519920634350081,0.3561299923182144,0.3455843911819101,1.0795016486897138,0,0,0,0,0.30469523809523796,0.12682857142857146,0.11942857142857144,1.16532380952381,0,0,0,0,0.20863338936148873,0.13460448486933405,0.13061862229328527,0.4080132717595996,0,0,0,0
Florida_217,Florida,217,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,5.264444444444444,2.1733333333333333,3.9677777777777776,6.941111111111111,21.89459038,445.8631897,1287.855835,44.63819122,0.7721254935421947,0.6092413314935223,0.7533720491526377,2.6632003512899876,0,0,0,0,0.5961777777777778,0.3711749999999999,0.5675694444444443,7.092636111111112,0,0,0,0,0.2573751645140649,0.2030804438311741,0.25112401638421256,0.8877334504299959,0,0,0,0
Florida_218,Florida,218,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,4.763333333333334,2.39,3.4766666666666666,8.18,21.89459038,445.8631897,1287.855835,44.63819122,1.0868609233322666,0.3041052449399713,0.37797707161502087,1.2893409169028962,0,0,0,0,1.181266666666667,0.092479999999999965,0.14286666666666661,1.662400000000001,0,0,0,0,0.44370911392237355,0.12415044636783763,0.1543084933213694,0.5263712251507171,0,0,0,0
Florida_219,Florida,219,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,5.576666666666667,2.783333333333333,4.093333333333334,9.6466666666666665,21.89459038,445.8631897,1287.855835,44.63819122,0.8356584230413763,0.4208028041731662,0.4570010940905941,1.2796288524412067,0,0,0,0,0.6983249999999999,0.17707500000000004,0.20885000000000004,1.6374499999999999,0,0,0,0,0.27855280768045876,0.1402676013910554,0.15233369803019803,0.42654295081373556,0,0,0,0
Florida_220,Florida,220,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,4.897142857142857,2.5985714285714288,3.394285714285714,7.46,21.89459038,445.8631897,1287.855835,44.63819122,0.6794729696489159,0.6519539523953789,0.7893884125917139,2.1676751104848218,0,0,0,0,0.4616835164835165,0.425043956043956,0.6231340659340658,4.698815384615385,0,0,0,0,0.1815967897142923,0.17424202298690258,0.21097292750053873,0.5793355420908252,0,0,0,0
Florida_221,Florida,221,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,6.914666666666667,3.138,4.233333333333333,10.141333333333334,21.89459038,445.8631897,1287.855835,44.63819122,0.9224258906869016,0.4730629677205471,0.6637627229522252,2.0259314142482947,0,0,0,0,0.8508695238095239,0.22378857142857142,0.44058095238095246,4.104398095238095,0,0,0,0,0.2381693408493942,0.12214433304594238,0.17138279812181703,0.5230932418628056,0,0,0,0
Florida_222,Florida,222,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,6.565,2.9450000000000003,4.1275,8.3125,21.89459038,445.8631897,1287.855835,44.63819122,0.9812674020294948,0.6591553036164651,0.48298920425675296,1.3981697219681777,0,0,0,0,0.9628857142857141,0.4344857142857143,0.23327857142857145,1.9548785714285712,0,0,0,0,0.34693041706618094,0.23304659252114004,0.17076247078492224,0.4943276458267041,0,0,0,0
Florida_223,Florida,223,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,5.581578947368421,2.7663157894736843,3.82,7.08421052631579,21.89459038,445.8631897,1287.855835,44.63819122,0.9902259178697823,0.48585789562056325,0.8039693194809531,1.1227907482373933,0,0,0,0,0.9805473684210528,0.23605789473684213,0.6463666666666668,1.2606590643274855,0,0,0,0,0.2271734056457467,0.11146344568059831,0.18444321143813897,0.2575858634899587,0,0,0,0
Florida_224,Florida,224,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Titusville,5.57,2.89,3.623333333333333,6.7299999999999995,21.89459038,445.8631897,1287.855835,44.63819122,0.41999999999999993,0.09539392014169458,0.2565800719723442,0.2778488797889961,0,0,0,0,0.17639999999999995,0.009100000000000002,0.06583333333333334,0.07719999999999999,0,0,0,0,0.2424871130596428,0.05507570547286103,0.1481365736219265,0.16041612554021287,0,0,0,0
Florida_225,Florida,225,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Cocoa,6.007727272727273,2.7304545454545455,4.1463636363636365,7.632727272727273,22.42149925,437.4285889,1211.580322,45.12945938,0.9442605160007073,0.638610674099324,0.7757855954084801,2.183741179976588,0,0,0,0,0.891627922077922,0.40782359307359306,0.60184329004329,4.768725541125541,0,0,0,0,0.20131701843766914,0.13615225319031515,0.1653980446794517,0.4655751839062545,0,0,0,0
Florida_226,Florida,226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Cocoa,5.578695652173913,2.9656521739130435,3.917391304347826,8.287826086956521,22.42149925,437.4285889,1211.580322,45.12945938,0.5170924336907641,0.4071611930846924,0.41328195736637835,1.2506542161522691,0,0,0,0,0.2673845849802372,0.16578023715415016,0.170801976284585,1.5641359683794467,0,0,0,0,0.10782122582437646,0.08489897760283413,0.08617524518061134,0.26077943106900053,0,0,0,0
Florida_226,Florida,226,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,5.475,2.898,4.357,8.131,22.95833397,439.7666321,1287,60.65375137,0.7884760265502334,0.3999111012323725,0.4451728752842978,0.9029513337445771,0,0,0,0,0.6216944444444444,0.1599288888888889,0.19817888888888896,0.8153211111111107,0,0,0,0,0.2493380124338133,0.12646299414804668,0.1407760238424459,0.2855382830919719,0,0,0,0
Florida_227,Florida,227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Cocoa,5.342105263157895,2.785263157894737,3.4589473684210525,8.068947368421053,22.42149925,437.4285889,1211.580322,45.12945938,0.8643017666646581,0.5588417428639807,0.59436141957232,1.862160915402802,0,0,0,0,0.7470175438596491,0.3123040935672515,0.3532654970760234,3.4676432748538017,0,0,0,0,0.19828442408499555,0.1282070885566439,0.13635586125553265,0.42720901299221087,0,0,0,0
Florida_227,Florida,227,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,5.452,2.532,3.958,6.468,22.95833397,439.7666321,1287,60.65375137,0.6837445916909812,0.2672410480779061,0.4228947859692764,1.1122629585169548,0,0,0,0,0.4675066666666667,0.07141777777777773,0.17884000000000005,1.2371288888888892,0,0,0,0,0.21621902475653398,0.08450903962167462,0.1337310734272331,0.35172843059509545,0,0,0,0
Florida_228,Florida,228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Cocoa,4.567777777777778,2.5955555555555554,3.58,5.894444444444445,22.42149925,437.4285889,1211.580322,45.12945938,0.680345092173409,0.49807406856588893,0.5934222779774956,1.5732856631196313,0,0,0,0,0.46286944444444444,0.24807777777777784,0.35215,2.475227777777778,0,0,0,0,0.22678169739113632,0.16602468952196298,0.19780742599249854,0.5244285543732105,0,0,0,0
Florida_228,Florida,228,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,4.648,2.425,3.884,7.141,22.95833397,439.7666321,1287,60.65375137,0.7550835126733407,0.3746479829267884,0.3722663323780735,1.6437724227452468,0,0,0,0,0.5701511111111112,0.14036111111111116,0.13858222222222227,2.701987777777778,0,0,0,0,0.23877837236883726,0.11847409468365273,0.11772095065119983,0.5198064810848146,0,0,0,0
Florida_229,Florida,229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Cocoa,5.0975,2.6475,3.9075,8.432500000000001,22.42149925,437.4285889,1211.580322,45.12945938,0.8042957582050689,0.6494805616798704,0.357619443915829,2.5446070423544773,0,0,0,0,0.6468916666666668,0.421825,0.12789166666666676,6.4750250000000005,0,0,0,0,0.40214787910253447,0.3247402808399352,0.1788097219579145,1.2723035211772387,0,0,0,0
Florida_229,Florida,229,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,5.594,3.175,4.78,8.578,22.95833397,439.7666321,1287,60.65375137,0.8563384585288434,0.47298696247007344,0.4100677450806823,1.2327818586883532,0,0,0,0,0.7333155555555556,0.22371666666666667,0.16815555555555545,1.519751111111111,0,0,0,0,0.2707979976948787,0.14957161049700127,0.12967480694242633,0.3898398531591031,0,0,0,0
Florida_230,Florida,230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Cocoa,5.88,2.8533333333333335,4.022777777777778,9.961666666666666,22.42149925,437.4285889,1211.580322,45.12945938,1.0680052874951729,0.49373724853228895,0.5933633501990809,1.6531796457664456,0,0,0,0,1.1406352941176467,0.2437764705882353,0.35208006535947717,2.733002941176471,0,0,0,0,0.251731260376975,0.1163749855205231,0.13985708287777945,0.3896581793470094,0,0,0,0
Florida_230,Florida,230,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,5.202857142857143,2.547142857142857,3.7128571428571426,6.392857142857143,22.95833397,439.7666321,1287,60.65375137,0.8109606296591364,0.21515221632713014,0.3913103749248281,1.2124866224102473,0,0,0,0,0.6576571428571429,0.0462904761904762,0.15312380952380955,1.4701238095238098,0,0,0,0,0.30651430702034654,0.081319894060851,0.14790141964150577,0.458276867270027,0,0,0,0
Florida_231,Florida,231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Cocoa,4.902,3.126,3.774,7.256,22.42149925,437.4285889,1211.580322,45.12945938,0.5412670320645807,0.3278414250823101,0.14638989036132247,0.3066431150376605,0,0,0,0,0.29296999999999984,0.10747999999999995,0.02143000000000001,0.0940299999999999,0,0,0,0,0.24206197553519215,0.14661514246489,0.06546754921333166,0.13713497001129937,0,0,0,0
Florida_231,Florida,231,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,5.485,3.12,4.2379999999999995,7.664,22.95833397,439.7666321,1287,60.65375137,0.45619805640386796,0.3870400496072726,0.2825990485161305,1.1110975554728655,0,0,0,0,0.2081166666666667,0.14980000000000004,0.07986222222222226,1.2345377777777775,0,0,0,0,0.1442624922378186,0.12239281024635394,0.08936566579073994,0.3513598977939539,0,0,0,0
Florida_232,Florida,232,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,4.671,2.303,3.502,5.79,22.95833397,439.7666321,1287,60.65375137,0.4033870487647206,0.2510002213367771,0.19786639712470408,1.4065718767430424,0,0,0,0,0.16272111111111107,0.06300111111111109,0.0391511111111111,1.9784444444444447,0,0,0,0,0.12756218527099286,0.07937323926306086,0.06257084873254565,0.4447970823245634,0,0,0,0
Florida_233,Florida,233,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,4.641,2.189,3.415,6.395,22.95833397,439.7666321,1287,60.65375137,0.9763702621899587,0.38472067789501513,0.6058465152165192,1.5031614831562325,0,0,0,0,0.9532988888888888,0.14801,0.3670500000000001,2.2594944444444445,0,0,0,0,0.30875538681760495,0.12165936051122411,0.19158549005600606,0.47534139778105217,0,0,0,0
Florida_234,Florida,234,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,5.728,2.761,4.441,8.682,22.95833397,439.7666321,1287,60.65375137,0.8498078214121904,0.5786852915589498,0.47489063068364606,1.7382737286042023,0,0,0,0,0.7221733333333332,0.33487666666666666,0.22552111111111112,3.021595555555556,0,0,0,0,0.2687328289088129,0.1829963569764892,0.1501736032434166,0.549690417922266,0,0,0,0
Florida_235,Florida,235,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,6.13,2.577,4.154,7.009,22.95833397,439.7666321,1287,60.65375137,0.9068749760701429,0.3872710793344745,0.4003387454532863,1.2186463346225145,0,0,0,0,0.8224222222222222,0.14997888888888886,0.16027111111111114,1.4850988888888894,0,0,0,0,0.2867790477392346,0.12246586826087048,0.12659822712467625,0.38536980796228565,0,0,0,0
Florida_236,Florida,236,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasoto,6.430000000000001,2.68,4.556666666666667,8.866666666666667,22.95833397,439.7666321,1287,60.65375137,0.8271033792700885,0.3328663395418648,0.6958687615731384,0.17897858344878387,0,0,0,0,0.6840999999999998,0.11080000000000002,0.4842333333333333,0.03203333333333329,0,0,0,0,0.47752835866923476,0.192180470738661,0.401760016814903,0.10333333333333328,0,0,0,0
Florida_237,Florida,237,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,4.432,2.481,3.933,7.636,22.99737358,432.3907776,1245.891846,62.0927887,0.7563626408307358,0.38719647610884983,0.4036789153110014,1.7456561962641886,0,0,0,0,0.5720844444444446,0.14992111111111112,0.16295666666666667,3.047315555555555,0,0,0,0,0.23918286820849954,0.12244227664949353,0.1276544815768983,0.5520249591780751,0,0,0,0
Florida_238,Florida,238,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,5.578,3.269,4.31,9.443999999999999,22.99737358,432.3907776,1245.891846,62.0927887,0.5462152607819659,0.5037514819388181,0.5542963507406886,1.228234505296118,0,0,0,0,0.298351111111111,0.25376555555555547,0.30724444444444443,1.50856,0,0,0,0,0.17272843168138563,0.15930020576118392,0.1752838967060136,0.3884018537545875,0,0,0,0
Florida_239,Florida,239,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,5.663,2.76,4.137,7.657,22.99737358,432.3907776,1245.891846,62.0927887,0.6477319404403852,0.27556003580587174,0.29694930356693683,1.5381305391791542,0,0,0,0,0.41955666666666674,0.07593333333333332,0.0881788888888888,2.3658455555555555,0,0,0,0,0.20483082450321452,0.08713973452641069,0.09390361488722827,0.48639958424689833,0,0,0,0
Florida_240,Florida,240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,4.153333333333333,2.535555555555556,3.422222222222222,6.362222222222222,22.99737358,432.3907776,1245.891846,62.0927887,0.6528399497579787,0.28298017205765097,0.4599124312784385,1.4214145927365613,0,0,0,0,0.4262000000000001,0.08007777777777776,0.2115194444444444,2.0204194444444443,0,0,0,0,0.2176133165859929,0.09432672401921699,0.1533041437594795,0.47380486424552043,0,0,0,0
Florida_241,Florida,241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,6.189090909090909,3.6472727272727274,5.009090909090909,12.098181818181818,22.99737358,432.3907776,1245.891846,62.0927887,0.6568021702987065,0.31222078435270484,0.5117314636692676,2.090864979771856,0,0,0,0,0.43138909090909106,0.097481818181818225,0.26186909090909094,4.371716363636363,0,0,0,0,0.19803330548835626,0.09413810849530801,0.15429284167366786,0.6304195113815708,0,0,0,0
