ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,depth,depth_log,depth_sqr
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.79,1.5665304114228238,2.188606862823929
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.27,1.451613827240533,2.0663978319771825
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.01,1.6114359150967734,2.238302928559939
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.07,1.623340817603092,2.2516660498395407
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.37,1.6808279085207734,2.3173260452512934
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.53,1.7101878155342434,2.3515952032609695
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.08,1.6253112615903906,2.253885533916929
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.13,1.6351056591826783,2.264950330581225
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4,1.3862943611198906,2
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.55,1.5151272329628591,2.1330729007701543
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.56,1.715598108262491,2.3579652245103193
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.57,1.5195132049061133,2.137755832643195
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.72,1.5518087995974639,2.172556098240043
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,3.95,1.3737155789130306,1.9874606914351791
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.01,1.7934247485471162,2.4515301344262523
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.9,1.7749523509116738,2.4289915602982237
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.22,1.4398351280479205,2.0542638584174138
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.33,1.673351238177753,2.3086792761230392
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.53,1.5107219394949427,2.1283796653792764
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.26,1.6601310267496185,2.293468988235943
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.54,1.7119945007591924,2.353720459187964
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.26,1.449269160281279,2.0639767440550294
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.21,1.6505798557652755,2.2825424421026654
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.37,1.6808279085207734,2.3173260452512934
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.93,1.5953389880545987,2.2203603311174516
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.77,1.5623463049002497,2.1840329667841556
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.21,1.6505798557652755,2.2825424421026654
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.69,1.7387102481382397,2.3853720883753127
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.78,1.5644405465033646,2.186321110907545
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.25,1.6582280766035324,2.29128784747792
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.02,1.6134299337036377,2.240535650240808
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.05,1.80005827204275,2.4596747752497685
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.68,1.7369512327330598,2.3832750575625967
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.1,1.62924053973028,2.258317958127243
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.59,1.5238800240724537,2.142428528562855
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.14,1.4206957878372228,2.0346989949375804
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.64,1.7298840655099674,2.3748684174075834
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.97,1.6034198401085373,2.2293496809607953
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.2,1.4350845252893227,2.04939015319192
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.33,1.673351238177753,2.3086792761230392
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.65,1.536867219599265,2.1563858652847827
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,6.09,1.8066480817218056,2.467792535850613
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.89,1.5871923034867805,2.211334438749598
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.53,1.7101878155342434,2.3515952032609695
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.35,1.4701758451005926,2.085665361461421
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.01,1.3887912413184778,2.0024984394500787
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.37,1.6808279085207734,2.3173260452512934
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.5,1.5040773967762742,2.1213203435596424
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.05,1.6193882432872684,2.247220505424423
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.12,1.6331544390514163,2.262741699796952
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,3.72,1.3137236682850553,1.9287301521985911
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.42,1.6900958154515549,2.328089345364563
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,3.06,1.1184149159642893,1.7492855684535902
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,3.58,1.275362800412609,1.8920887928424501
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.17,1.6428726885203377,2.2737634001804143
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.48,1.7011051009599243,2.340939982143925
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.32,1.6714733033535532,2.3065125189341593
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.14,1.6370530794670737,2.2671568097509267
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.46,1.4951487660319727,2.1118712081942874
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.85,1.5789787049493917,2.202271554554524
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.33,1.4655675420143985,2.080865204668481
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.99,1.6074359097634274,2.233830790368868
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.23,1.6544112780768316,2.2869193252058544
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.98,1.6054298910365616,2.23159136044214
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.09,1.6272778305624314,2.2561028345356955
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.86,1.5810384379124025,2.2045407685048604
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.14,1.6370530794670737,2.2671568097509267
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,4.64,1.534714366238164,2.1540659228538015
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,2.94,1.0784095813505903,1.7146428199482247
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.19,1.6467336971777973,2.2781571499789037
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.42,1.6900958154515549,2.328089345364563
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.64,1.7298840655099674,2.3748684174075834
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Playa Oro,199,5.91,1.776645831418007,2.4310491562286436
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.89,1.358409157630355,1.972308292331602
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.76,1.324418957401803,1.9390719429665315
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.54,1.5129270120532565,2.130727575266252
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.66,1.5390154481375546,2.1587033144922905
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.37,1.4747630091074988,2.090454496036687
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.39,1.220829921392359,1.841195263952197
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.84,1.3454723665996355,1.9595917942265424
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.39,1.47932922708708,2.0952326839756963
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.56,1.5173226235262947,2.1354156504062622
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,5.06,1.6213664832993742,2.2494443758403984
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.68,1.5432981099295553,2.1633307652783933
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.51,1.506297153514587,2.12367605815953
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.89,1.5871923034867805,2.211334438749598
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.24,1.4445632692438664,2.0591260281974
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.15,1.423108334242607,2.0371548787463363
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.43,1.4883995840570443,2.1047565179849186
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.09,1.4085449700547104,2.0223748416156684
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.15,1.423108334242607,2.0371548787463363
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.13,1.4182774069729414,2.0322401432901573
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.22,1.4398351280479205,2.0542638584174138
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.38,1.4770487243883548,2.092844953645635
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4,1.3862943611198906,2
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.13,1.4182774069729414,2.0322401432901573
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,2.62,0.9631743177730056,1.6186414056238645
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.17,1.4279160358107101,2.0420577856662137
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.33,1.2029723039923526,1.8248287590894658
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.93,1.3686394258811698,1.982422760159901
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.7,1.547562508716013,2.16794833886788
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.16,1.425515074273172,2.039607805437114
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,2.53,0.9282193027394288,1.5905973720586866
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.14,1.4206957878372228,2.0346989949375804
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.31,1.4609379041156563,2.0760539492026693
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.85,1.5789787049493917,2.202271554554524
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.29,1.4562867329399256,2.071231517720798
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.16,1.425515074273172,2.039607805437114
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.72,1.3137236682850553,1.9287301521985911
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.39,1.220829921392359,1.841195263952197
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.83,1.5748464676644813,2.1977260975835913
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.45,1.4929040961781488,2.1095023109728985
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.88,1.355835153635182,1.969771560359221
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.38,1.4770487243883548,2.092844953645635
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.18,1.430311246536665,2.0445048300260873
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.48,1.4996230464268938,2.1166010488516727
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.03,1.3937663759585917,2.0074859899884734
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.09,1.4085449700547104,2.0223748416156684
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.45,1.2383742310432684,1.857417562100671
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,2.27,0.8197798314933114,1.5066519173319364
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.16,1.1505720275988207,1.7776388834631178
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.87,1.5830939370944985,2.2068076490713913
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.64,1.534714366238164,2.1540659228538015
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.32,1.463255402256019,2.078460969082653
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.29,1.4562867329399256,2.071231517720798
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.38,1.4770487243883548,2.092844953645635
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.3,1.4586150226995167,2.073644135332772
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.2,1.4350845252893227,2.04939015319192
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.91,1.5912739418064292,2.215851980616034
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,2.55,0.9360933591703348,1.5968719422671311
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.87,1.3532545070416904,1.9672315572906003
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.29,1.4562867329399256,2.071231517720798
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.31,1.1969481893889715,1.8193405398660252
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.67,1.3001916620664788,1.9157244060668017
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.18,1.1568811967920856,1.783255450012701
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.2,1.1631508098056809,1.7888543819998317
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.46,1.4951487660319727,2.1118712081942874
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.52,1.2584609896100056,1.876166303929372
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.03,1.3937663759585917,2.0074859899884734
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.69,1.545432582458188,2.1656407827707715
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.92,1.366091653802371,1.9798989873223332
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.15,1.423108334242607,2.0371548787463363
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.15,1.423108334242607,2.0371548787463363
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.15,1.423108334242607,2.0371548787463363
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.4,1.4816045409242156,2.0976176963403033
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.74,1.3190856114264407,1.9339079605813716
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.79,1.5665304114228238,2.188606862823929
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.23,1.4422019930581866,2.0566963801203135
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.2,1.4350845252893227,2.04939015319192
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.38,1.2178757094949273,1.8384776310850235
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.52,1.5085119938441398,2.1260291625469296
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.88,1.355835153635182,1.969771560359221
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.67,1.3001916620664788,1.9157244060668017
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.23,1.4422019930581866,2.0566963801203135
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.69,1.545432582458188,2.1656407827707715
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.59,1.2781522025001875,1.8947295321496416
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,3.96,1.3762440252663892,1.98997487421324
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,4.5,1.5040773967762742,2.1213203435596424
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.54,1.7119945007591924,2.353720459187964
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.78,1.5644405465033646,2.186321110907545
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.26,1.8341801851120072,2.5019992006393608
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.88,1.7715567619105355,2.4248711305964283
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.39,1.6845453849209058,2.32163735324878
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.97,1.6034198401085373,2.2293496809607953
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.05,1.3987168811184478,2.0124611797498106
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.57,1.8825138324965192,2.563201123595259
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.43,1.691939133945844,2.3302360395462087
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.7,1.7404661748405046,2.3874672772626644
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.32,1.843719208158766,2.513961017995307
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.37,1.4747630091074988,2.090454496036687
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.61,1.724550719534605,2.3685438564654024
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.97,1.6034198401085373,2.2293496809607953
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.29,1.665818245870208,2.3
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.09,1.8066480817218056,2.467792535850613
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.73,1.7457155307266483,2.3937418407171647
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.01,1.7934247485471162,2.4515301344262523
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.9,1.7749523509116738,2.4289915602982237
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.64,1.8931119634883424,2.5768197453450252
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.45,1.864080130807681,2.539685019840059
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.86,1.7681496035889213,2.420743687382041
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.47,1.8671761085128091,2.5436194683953808
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.25,1.8325814637483102,2.5
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.14,1.6370530794670737,2.2671568097509267
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.62,1.5303947050936475,2.149418526020468
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.19,1.6467336971777973,2.2781571499789037
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.38,1.682688374173693,2.3194827009486403
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.32,1.463255402256019,2.078460969082653
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.85,1.766441661243765,2.4186773244895647
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.01,1.6114359150967734,2.238302928559939
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.45,1.864080130807681,2.539685019840059
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.33,1.8453002361560848,2.515949125081825
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.72,1.9050881545350582,2.592296279363144
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.65,1.536867219599265,2.1563858652847827
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.26,1.8341801851120072,2.5019992006393608
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.86,1.7681496035889213,2.420743687382041
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.8,1.7578579175523736,2.4083189157584592
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.2,1.6486586255873816,2.280350850198276
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.15,1.6389967146756448,2.2693611435820435
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.79,1.9154509415706047,2.6057628441590768
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.12,1.6331544390514163,2.262741699796952
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,6.44,1.8625285401162623,2.5377155080899043
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.86,1.7681496035889213,2.420743687382041
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,4.82,1.572773928062509,2.195449840010015
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,5.03,1.6154199841116479,2.2427661492005804
