ind_num,ID,Herb_name,Herb_number,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,length,width,depth,spine_length,tip_distance,spine_num,upper_spines,lower_spines,country,location,notes,latitude,longitude,Location notes,Temp,Temp_S,Prec,varP
6236,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,21,7.27,3.37,4.82,5.57,11.13,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6237,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,22,5.48,2.15,3.95,4.78,8.17,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6238,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,23,4.84,1.49,3.98,4.88,11.95,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6239,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,24,5.66,2.72,3.51,4.82,10.75,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6240,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,25,4.98,1.81,3.14,3.39,6.23,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6241,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,26,9.23,3.93,5.87,7.14,15.45,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6242,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,27,7.9,3.16,5.03,5.91,12.17,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6243,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,28,6.35,3.15,4.66,5.85,12.91,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6244,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,29,8.5,3.59,5.07,NA,NA,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6245,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,30,6.21,1.72,3.53,4.94,10.42,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6246,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,31,6.22,3.14,4.37,4.41,9.55,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6247,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,32,6.07,2.68,4.64,5.45,12.1,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6248,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,33,7.96,3.17,4.95,5.79,10.83,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6249,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,34,5.38,1.63,4.07,6.77,12.06,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6250,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,35,5.71,2.81,3.98,4.78,9.51,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6251,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,36,5.73,2.96,3.91,5.16,11.08,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6252,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,37,5.87,2.7,3.86,4.09,8.6,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6253,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,38,6.81,3.28,5.13,5.65,11.07,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6254,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,39,4.71,2.57,3.76,4.71,9.19,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6255,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,40,4.62,2.77,3.93,4.86,9.87,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6256,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,41,6.73,4.13,4.99,NA,NA,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6257,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,42,5.33,2.47,3.83,4.52,9.23,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6258,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,43,5.95,2.89,4.02,5.46,10.85,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6259,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,44,6.43,2.76,4.55,6.39,11.66,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6260,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,45,6.86,3.25,4.97,6.03,11.9,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6261,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,46,5.39,2.97,4.44,5.11,10.83,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6262,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,47,6.14,2.61,NA,5.53,10.6,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6263,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,48,5.5,2.61,4.16,5.48,9.78,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6264,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,49,5.97,3,4.32,5.63,11.52,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6265,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,50,5.73,2.98,NA,6.09,11.53,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6266,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,51,8.16,3.86,5.37,3.7,8.25,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6267,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,52,5.89,2.77,4.27,5.18,9.87,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6268,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,53,6.73,2.87,4.19,3.74,10.82,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6269,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,54,5.45,2.41,3.95,4.24,9.29,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6270,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,55,6.94,2.75,4.59,5.95,10.33,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6271,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,56,7.63,3.8,5.25,NA,NA,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6272,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,57,5.24,1.91,3.37,5.29,9.26,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6273,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,58,6.31,2.81,4.36,5.4,10.71,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6274,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,59,6.58,3.43,4.58,5.98,11.88,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6275,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,60,5.17,3.03,NA,5.14,11.07,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6276,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,61,6.54,2.91,NA,NA,NA,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6277,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,62,5.72,2.82,4.53,4.21,11.8,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6278,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,63,4.6,2.15,3.08,5.04,2.8,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6279,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,64,4.77,2.48,3.63,4.66,10.11,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6280,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,65,4.48,2.11,3.39,3.76,7.99,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6281,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,66,5.73,3.1,4.95,5.58,10.85,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6282,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,67,5.09,2.63,4.48,5.66,10,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6283,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,68,4.07,1.27,2.95,2.88,7.07,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6284,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,69,5.68,2.82,4.45,5.72,11.98,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6285,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,70,7.21,3,4.73,5.52,10.45,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6286,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,71,5.68,2.24,4.43,5.34,10.27,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6287,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,72,4.8,1.86,3.72,3.79,7.37,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6288,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,73,6.16,2.68,4,NA,NA,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6289,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,74,5.43,2.47,3.69,5.56,10.97,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6290,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,75,6.48,2.83,4.35,4.52,9.23,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6291,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,76,6.54,2.49,3.61,4.68,8.3,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6292,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,77,5.53,2.43,4.02,5.01,9.8,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6293,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,78,4.64,1.64,3.45,4.8,9.51,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6294,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,79,4.91,1.94,3.34,4.01,7.91,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6295,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,80,4.76,2.51,3.14,5.78,11.75,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6296,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,81,5.15,2.62,3.9,NA,NA,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6297,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,82,5.19,3.25,NA,4.97,10.61,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6298,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,83,5.83,2.13,3.81,4.82,9.69,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6299,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,84,6.13,2.86,4.5,6.12,10.8,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6300,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,85,7.02,3.35,4.76,5.21,9.43,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6301,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,86,5.24,2.78,4.09,6.04,9.43,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6302,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,87,4.77,2.05,3.48,4.16,7.2,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6303,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,88,3.34,1.71,2.44,2.96,4.66,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6304,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,89,7.7,3.49,4.74,5.32,9.18,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6305,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,90,6,2.77,NA,NA,NA,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6306,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,91,4.73,2,3.25,2.73,7.23,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6307,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,92,4.77,2.24,3.54,2.11,5.04,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6308,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,93,5.45,2.45,NA,NA,NA,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6309,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,94,5.91,3.18,4.03,4.79,8.88,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6310,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,95,4.37,2.57,2.94,3.25,8.7,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6311,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,96,6.05,2.5,4.4,NA,NA,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6312,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,97,5.09,1.87,2.14,NA,NA,NA,NA,1,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6313,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,98,5.24,2.22,NA,NA,NA,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6314,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,99,4.11,1.46,2.22,2.82,3.74,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6315,Daniel_14,Daniel,14,Natural Population,2018,South America,island,Galapagos,Galapagos,San Cristobal,0,100,5.46,1.75,3.38,3.63,6.05,NA,NA,0,Ecuador,Park,PK,-0.90295,-89.609483,,23.91250038,169.3989868,551,87.18533325
6316,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,1,6.82,2.42,5.06,5.06,8.89,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6317,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,2,7.79,4.23,6.01,6.83,13.67,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6318,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,3,5.42,2.14,3.65,3.83,7.47,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6319,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,4,9.05,3.64,6.03,5.89,14.82,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6320,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,5,7.2,3.57,5.6,6.88,15.61,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6321,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,6,8.43,3.64,6.12,5.83,12.57,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6322,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,7,6.94,2.78,4.95,5.2,11.14,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6323,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,8,7.17,3.34,5.34,6.03,12.47,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6324,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,9,7.24,3.55,5.47,5.72,11.96,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6325,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,10,7.59,4.05,5.93,5.99,14.82,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6326,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,11,9.55,3.67,6.83,6.21,14.44,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6327,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,12,6.08,3.22,NA,4.52,9.96,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6328,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,13,6.82,3.36,5.1,5.86,10.95,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6329,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,14,6.6,3.34,4.9,5.64,11.24,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6330,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,15,6.83,4.48,6.38,7.54,16.36,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6331,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,16,5.46,2.69,3.83,5.46,9.54,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6332,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,17,5.43,3.14,5.2,5.19,11.17,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6333,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,18,7.67,2.9,4.7,6.24,12.54,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6334,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,19,7.11,3.19,5.42,5.92,11.13,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6335,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,20,6.93,3.34,NA,NA,NA,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6336,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,21,7.55,2.95,5.72,5.85,10.67,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6337,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,22,6.33,3.2,4.86,3.78,8.39,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6338,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,23,7.7,3.49,5.47,5.95,11.9,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6339,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,24,7.21,3.52,5.57,5.44,9.82,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6340,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,25,7.33,3.5,6.05,6.91,14.78,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6341,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,26,7.21,3.69,5.2,6.75,12.22,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6342,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,27,5.72,2.85,NA,6.43,12.16,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6343,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,28,7.16,4.11,4.96,3.41,7.42,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
