ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,length,width,depth,tip_distance,spine_num,lower_spines,country,location,notes
1442,MOBot_3335112,Herbarium,1975,South America,mainland,NA,NA,NA,NA,2,4.94,3.26,3.26,7.71,4,1,Venezuela,Distrito Federal,NA
1444,MOBot_3335112,Herbarium,1975,South America,mainland,NA,NA,NA,NA,4,5.77,2.69,4.25,8.7,4,1,Venezuela,Distrito Federal,NA
1445,MOBot_3335112,Herbarium,1975,South America,mainland,NA,NA,NA,NA,5,5.23,2.23,2.87,6.24,4,1,Venezuela,Distrito Federal,NA
1446,MOBot_2926391,Herbarium,1981,South America,mainland,NA,NA,NA,NA,1,6.88,3.5,5.32,12.45,4,1,Venezuela,"Peninsula de Araya, Sucre",NA
1447,MOBot_2926391,Herbarium,1981,South America,mainland,NA,NA,NA,NA,2,7.77,3.87,5.56,13.1,4,1,Venezuela,"Peninsula de Araya, Sucre",NA
1449,MOBot_2926391,Herbarium,1981,South America,mainland,NA,NA,NA,NA,4,6.3,3.74,4.97,11.76,4,1,Venezuela,"Peninsula de Araya, Sucre",NA
1450,MOBot_2926391,Herbarium,1981,South America,mainland,NA,NA,NA,NA,5,7.02,3.22,4.05,14.97,4,1,Venezuela,"Peninsula de Araya, Sucre",NA
1451,MOBot_2777229,Herbarium,1979,South America,mainland,NA,NA,NA,NA,1,5.36,3.35,5.22,8.98,2,0,Venezuela,Estado Tachira,NA
1452,MOBot_2777229,Herbarium,1979,South America,mainland,NA,NA,NA,NA,2,5.32,3.01,4.75,9.18,2,0,Venezuela,Estado Tachira,NA
1453,MOBot_2777229,Herbarium,1979,South America,mainland,NA,NA,NA,NA,3,5.33,2.54,4.73,9.26,2,0,Venezuela,Estado Tachira,NA
1454,MOBot_2777229,Herbarium,1979,South America,mainland,NA,NA,NA,NA,4,5.28,3.24,4.54,9.32,2,0,Venezuela,Estado Tachira,NA
1455,MOBot_2777229,Herbarium,1979,South America,mainland,NA,NA,NA,NA,5,4.45,2.47,4.23,7.88,2,0,Venezuela,Estado Tachira,NA
1456,MOBot_2168414,Herbarium,1966,South America,island,other,Isla de Salamanca,NA,NA,1,4.95,2.83,3.71,6.92,4,1,Colombia,Isla de Salamanca,NA
1457,MOBot_2168414,Herbarium,1966,South America,island,other,Isla de Salamanca,NA,NA,2,4.04,1.9,2.98,3.71,2,0,Colombia,Isla de Salamanca,NA
1458,MOBot_2168414,Herbarium,1966,South America,island,other,Isla de Salamanca,NA,NA,3,2.54,1.84,2.56,4.63,4,1,Colombia,Isla de Salamanca,NA
1459,MOBot_2168414,Herbarium,1966,South America,island,other,Isla de Salamanca,NA,NA,4,3.18,1.91,3.16,4.69,2,0,Colombia,Isla de Salamanca,NA
1460,MOBot_2168414,Herbarium,1966,South America,island,other,Isla de Salamanca,NA,NA,5,3.35,1.82,2.82,4.67,2,0,Colombia,Isla de Salamanca,NA
1461,MOBot_2918132,Herbarium,1981,South America,mainland,NA,NA,NA,NA,1,6.6,2.45,4.31,8.51,4,1,Peru,"Chilete-Magdalena, Cajamarca",NA
1462,MOBot_2918132,Herbarium,1981,South America,mainland,NA,NA,NA,NA,2,6.59,2.55,4.72,6.06,2,0,Peru,"Chilete-Magdalena, Cajamarca",NA
1463,MOBot_2918132,Herbarium,1981,South America,mainland,NA,NA,NA,NA,3,5.21,1.98,3.58,7.31,4,1,Peru,"Chilete-Magdalena, Cajamarca",NA
1465,MOBot_1974312,Herbarium,1963,South America,mainland,NA,NA,NA,NA,1,5.39,2.53,3.97,7.8,4,1,Colombia,"Dept Atlántico, Sabanilla",NA
1466,MOBot_1974312,Herbarium,1963,South America,mainland,NA,NA,NA,NA,2,5.13,1.98,3.83,6.34,2,0,Colombia,"Dept Atlántico, Sabanilla",NA
1467,MOBot_1974312,Herbarium,1963,South America,mainland,NA,NA,NA,NA,3,4.91,2.23,3.78,7.41,4,1,Colombia,"Dept Atlántico, Sabanilla",NA
1468,MOBot_1974312,Herbarium,1963,South America,mainland,NA,NA,NA,NA,4,5.02,2.37,4.09,7.6,4,1,Colombia,"Dept Atlántico, Sabanilla",NA
1469,MOBot_1974312,Herbarium,1963,South America,mainland,NA,NA,NA,NA,5,4.86,2.38,3.77,5.56,4,1,Colombia,"Dept Atlántico, Sabanilla",NA
1470,MOBot_2473269,Herbarium,1963,South America,mainland,NA,NA,NA,NA,1,5.99,2.78,4.6,7.28,4,1,Venezuela,36km SW of Mérida,NA
1471,MOBot_2473269,Herbarium,1963,South America,mainland,NA,NA,NA,NA,2,6.86,2.93,5.15,8.43,4,1,Venezuela,36km SW of Mérida,NA
1472,MOBot_2473269,Herbarium,1963,South America,mainland,NA,NA,NA,NA,3,5.62,2.73,4.46,7.19,4,1,Venezuela,36km SW of Mérida,NA
1473,MOBot_2473269,Herbarium,1963,South America,mainland,NA,NA,NA,NA,4,6.5,3.18,5.03,9.26,4,1,Venezuela,36km SW of Mérida,NA
1474,MOBot_2473269,Herbarium,1963,South America,mainland,NA,NA,NA,NA,5,6.44,2.89,4.41,7.46,4,1,Venezuela,36km SW of Mérida,NA
1475,MOBot_3761078,Herbarium,1989,South America,mainland,NA,NA,NA,NA,1,4.69,2.43,3.8,5.67,4,1,Venezuela,"Mun. Vargas, Distrito Federal",NA
1476,MOBot_3761078,Herbarium,1989,South America,mainland,NA,NA,NA,NA,2,3.92,2.4,3.19,6.22,4,1,Venezuela,"Mun. Vargas, Distrito Federal",NA
1477,MOBot_3761078,Herbarium,1989,South America,mainland,NA,NA,NA,NA,3,4.6,2.56,3.73,5.9,4,1,Venezuela,"Mun. Vargas, Distrito Federal",NA
1480,MOBot_3655817,Herbarium,1984,South America,mainland,NA,NA,NA,NA,3,6.48,2.24,4.67,7.94,2,0,Venezuela,"Dtt Federal, Dpto Vargas",NA
1481,MOBot_3903343,Herbarium,1980,South America,mainland,NA,NA,NA,NA,1,4.78,2.62,3.5,10.19,4,1,Venezuela,Cerro Chichiriviche,NA
1482,MOBot_3903343,Herbarium,1980,South America,mainland,NA,NA,NA,NA,2,3.27,1.97,3.32,7.84,4,1,Venezuela,Cerro Chichiriviche,NA
1483,MOBot_3903343,Herbarium,1980,South America,mainland,NA,NA,NA,NA,3,5.45,2.67,3.83,10.92,2,0,Venezuela,Cerro Chichiriviche,NA
1484,MOBot_3903343,Herbarium,1980,South America,mainland,NA,NA,NA,NA,4,5.42,2.65,3.75,9.76,4,1,Venezuela,Cerro Chichiriviche,NA
1485,MOBot_3903343,Herbarium,1980,South America,mainland,NA,NA,NA,NA,5,4.43,2.18,2.97,9.02,4,1,Venezuela,Cerro Chichiriviche,NA
1486,MOBot_3655802,Herbarium,1981,South America,mainland,NA,NA,NA,NA,1,5.83,3.29,3.95,10.54,4,1,Venezuela,"Dto Federal, Los Chaguaramos",NA
1487,MOBot_3655802,Herbarium,1981,South America,mainland,NA,NA,NA,NA,2,5.87,2.73,3.63,7.56,2,0,Venezuela,"Dto Federal, Los Chaguaramos",NA
1488,MOBot_5695338,Herbarium,1984,South America,mainland,NA,NA,NA,NA,1,4.72,3.35,4.26,8.43,4,1,Venezuela,"Dto Federo, Dpto Vargas",NA
1489,MOBot_5695338,Herbarium,1984,South America,mainland,NA,NA,NA,NA,2,5.63,3.83,4.22,8.61,6,1,Venezuela,"Dto Federo, Dpto Vargas",NA
1490,MOBot_2920135,Herbarium,1979,South America,mainland,NA,NA,NA,NA,1,6.41,3.27,5.5,7.9,4,1,Venezuela,"Dto. Mara, Lago de Maracaibo",NA
1493,MOBot_2014235,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,1,5.58,2.71,4.53,9.78,4,1,Ecuador,Puerto Villamil,NA
1494,MOBot_1984525,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,1,7.16,3.22,4.23,12.45,4,1,Ecuador,Academy Bay,NA
1495,MOBot_1984525,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,2,5.88,2.99,4.5,10.53,4,1,Ecuador,Academy Bay,NA
1496,MOBot_1984525,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,3,6.15,2.44,3.81,9.23,4,1,Ecuador,Academy Bay,NA
1497,MOBot_1984525,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,4,7.71,3.12,4.54,13.07,4,1,Ecuador,Academy Bay,NA
1498,MOBot_1984525,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,5,5.46,2.16,3.51,6.16,4,1,Ecuador,Academy Bay,NA
1499,MOBot_2809643,Herbarium,1975,North_Central America,island,other,"Munro Co., Big Coppett Key, Monroe Co",NA,NA,1,9.83,4.35,6.48,12.01,4,1,USA,"Munro Co., Big Coppett Key, Monroe Co",NA
1500,MOBot_2809643,Herbarium,1975,North_Central America,island,other,"Munro Co., Big Coppett Key, Monroe Co",NA,NA,2,5.39,2.24,3.99,4.95,4,1,USA,"Munro Co., Big Coppett Key, Monroe Co",NA
1501,MOBot_2809643,Herbarium,1975,North_Central America,island,other,"Munro Co., Big Coppett Key, Monroe Co",NA,NA,3,9.53,4.03,6.23,12.58,4,1,USA,"Munro Co., Big Coppett Key, Monroe Co",NA
1502,MOBot_2809643,Herbarium,1975,North_Central America,island,other,"Munro Co., Big Coppett Key, Monroe Co",NA,NA,4,7.94,3.37,5.54,11.8,4,1,USA,"Munro Co., Big Coppett Key, Monroe Co",NA
1503,MOBot_2809643,Herbarium,1975,North_Central America,island,other,"Munro Co., Big Coppett Key, Monroe Co",NA,NA,5,6.33,2.46,4.69,7.61,4,1,USA,"Munro Co., Big Coppett Key, Monroe Co",NA
1504,MOBot_1734712,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,1,5.99,3.35,4.17,8.99,4,1,USA,Florida,NA
1505,MOBot_1734712,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,2,4.16,2.05,2.97,2.9,3,1,USA,Florida,NA
1506,MOBot_1734712,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,3,6.64,3.44,4.73,9.95,4,1,USA,Florida,NA
1507,MOBot_1734712,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,4,5.72,3.17,4.31,9.1,4,1,USA,Florida,NA
1508,MOBot_1734712,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,5,5.94,2.96,4.22,6.44,4,1,USA,Florida,NA
1509,MOBot_1974094,Herbarium,1968,North_Central America,island,other,"Key Biscayne, Dade Co, Florida",NA,NA,1,4.61,2.31,4.2,5.96,4,1,USA,"Key Biscayne, Dade Co, Florida",NA
1510,MOBot_1974094,Herbarium,1968,North_Central America,island,other,"Key Biscayne, Dade Co, Florida",NA,NA,2,6.54,2.8,3.92,8.52,4,1,USA,"Key Biscayne, Dade Co, Florida",NA
1511,MOBot_1974094,Herbarium,1968,North_Central America,island,other,"Key Biscayne, Dade Co, Florida",NA,NA,3,6.8,3.79,4.72,9.25,4,1,USA,"Key Biscayne, Dade Co, Florida",NA
1513,MOBot_2088230,Herbarium,1971,North_Central America,mainland,NA,NA,NA,NA,1,6.08,3.18,4.06,8.65,2,0,USA,"Palmetto Park, Palm Beach, Florida",NA
1514,MOBot_2088230,Herbarium,1971,North_Central America,mainland,NA,NA,NA,NA,2,8.87,3.83,5.38,10.72,2,0,USA,"Palmetto Park, Palm Beach, Florida",NA
1515,MOBot_2088230,Herbarium,1971,North_Central America,mainland,NA,NA,NA,NA,3,5.65,2.23,4.39,8.89,2,0,USA,"Palmetto Park, Palm Beach, Florida",NA
1516,MOBot_2088230,Herbarium,1971,North_Central America,mainland,NA,NA,NA,NA,4,7.56,2.74,4.25,9.5,2,0,USA,"Palmetto Park, Palm Beach, Florida",NA
1517,MOBot_2088230,Herbarium,1971,North_Central America,mainland,NA,NA,NA,NA,5,6.1,2.74,3.5,5.7,2,0,USA,"Palmetto Park, Palm Beach, Florida",NA
1518,MOBot_1895319,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,1,10.37,3.19,5.84,12.47,4,1,USA,"Key West, Florida",NA
1520,MOBot_1895319,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,3,9.83,3.1,5.84,10.15,4,1,USA,"Key West, Florida",NA
1521,MOBot_1895319,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,4,5.71,1.83,3.48,6.45,4,1,USA,"Key West, Florida",NA
1523,MOBot_2574392,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,1,4.88,2.77,5.22,12.44,4,1,Tanzania,"Dar es Salaam, Ras Chokir",NA
1524,MOBot_2574392,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,2,5.02,3.48,5.59,12.24,4,1,Tanzania,"Dar es Salaam, Ras Chokir",NA
1525,MOBot_2574392,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,3,5.41,5.27,5.85,12.15,4,1,Tanzania,"Dar es Salaam, Ras Chokir",NA
1526,MOBot_2574392,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,4,5.31,5.11,6.51,13.57,4,1,Tanzania,"Dar es Salaam, Ras Chokir",NA
1527,MOBot_2574392,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,5,6.72,3.57,5.8,11.84,4,1,Tanzania,"Dar es Salaam, Ras Chokir",NA
1528,MOBot_2574435,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,1,7.17,5.75,6.95,14.11,4,1,Tanzania,"Mbigiri, South of Mto Kama",NA
1529,MOBot_2574435,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,2,6.1,5.15,6.45,13.94,4,1,Tanzania,"Mbigiri, South of Mto Kama",NA
1530,MOBot_2574435,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,3,7.07,5.27,7.18,13.7,4,1,Tanzania,"Mbigiri, South of Mto Kama",NA
1531,MOBot_2574435,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,4,7.69,5.46,7.07,15.05,4,1,Tanzania,"Mbigiri, South of Mto Kama",NA
1532,MOBot_2574435,Herbarium,1974,Africa,mainland,NA,NA,NA,NA,5,7.6,6.18,7.41,14.53,4,1,Tanzania,"Mbigiri, South of Mto Kama",NA
1533,MOBot_1621366,Herbarium,1873,Africa,island,other,Cape Verde Islands,NA,NA,1,8.28,3.68,5.26,6.04,1,0,Cape Verde Islands,Cape Verde Islands,NA
1534,MOBot_1621366,Herbarium,1873,Africa,island,other,Cape Verde Islands,NA,NA,2,7.26,4.19,5.36,6.73,2,0,Cape Verde Islands,Cape Verde Islands,NA
1536,MOBot_2265147,Herbarium,1970,Africa,mainland,NA,NA,NA,NA,1,2.82,2.18,2.85,4.36,4,1,Sudan,SE Extreme Ilemi Triangle,NA
1537,MOBot_1648141,Herbarium,1952,Africa,mainland,NA,NA,NA,NA,1,5.19,2.81,4.21,8.69,4,1,Uganda,Karamoga,NA
1538,MOBot_1648141,Herbarium,1952,Africa,mainland,NA,NA,NA,NA,2,5.53,2.93,4.08,9.13,4,1,Uganda,Karamoga,NA
1539,MOBot_1648141,Herbarium,1952,Africa,mainland,NA,NA,NA,NA,3,6.05,3.53,4.89,9.29,4,1,Uganda,Karamoga,NA
1540,MOBot_1648141,Herbarium,1952,Africa,mainland,NA,NA,NA,NA,4,5.64,2.76,4.23,8.98,4,1,Uganda,Karamoga,NA
1541,MOBot_1648141,Herbarium,1952,Africa,mainland,NA,NA,NA,NA,5,5.54,2.79,4.04,7.6,4,1,Uganda,Karamoga,NA
1542,MOBot_1608800,Herbarium,NA,Africa,mainland,NA,NA,NA,NA,1,5.11,3.42,5.61,10.76,4,1,Sierra Leone,NA,NA
1543,MOBot_1608800,Herbarium,NA,Africa,mainland,NA,NA,NA,NA,2,5.76,5.46,6.78,14.04,4,1,Sierra Leone,NA,NA
1544,MOBot_1608800,Herbarium,NA,Africa,mainland,NA,NA,NA,NA,3,6.78,5.48,6.54,15.82,4,1,Sierra Leone,NA,NA
1545,MOBot_1608800,Herbarium,NA,Africa,mainland,NA,NA,NA,NA,4,6.63,4.55,5.92,13.3,4,1,Sierra Leone,NA,NA
1546,MOBot_1608800,Herbarium,NA,Africa,mainland,NA,NA,NA,NA,5,6.14,3.75,5.47,9.32,4,1,Sierra Leone,NA,NA
1547,HUH_1275,Herbarium,1946,South America,mainland,NA,NA,NA,NA,1,4.9,1.3,1.94,6.07,4,1,Colombia,"Magdelana, Santa Marta, sea level",NA
1548,HUH_1275,Herbarium,1946,South America,mainland,NA,NA,NA,NA,2,6.01,2.84,4.65,8.9,4,1,Colombia,"Magdelana, Santa Marta, sea level",NA
1549,HUH_1275,Herbarium,1946,South America,mainland,NA,NA,NA,NA,3,3.49,2.01,2.75,6.14,4,1,Colombia,"Magdelana, Santa Marta, sea level",NA
1550,HUH_1275,Herbarium,1946,South America,mainland,NA,NA,NA,NA,4,4.26,2.11,3.41,6.14,4,1,Colombia,"Magdelana, Santa Marta, sea level",NA
1551,HUH_1275,Herbarium,1946,South America,mainland,NA,NA,NA,NA,5,4.55,2.18,3.05,6.89,4,1,Colombia,"Magdelana, Santa Marta, sea level",NA
1552,HUH_54,Herbarium,1923,South America,island,Galapagos,Galapagos,Baltra,0,1,5.83,4.89,5.69,0,2,1,Ecuador,NA,NA
1553,HUH_54,Herbarium,1923,South America,island,Galapagos,Galapagos,Baltra,0,2,5.57,3.83,4.96,0,2,1,Ecuador,NA,NA
1554,HUH_54,Herbarium,1923,South America,island,Galapagos,Galapagos,Baltra,0,3,5.44,3.64,5.02,0,2,1,Ecuador,NA,NA
1555,HUH_54,Herbarium,1923,South America,island,Galapagos,Galapagos,Baltra,0,4,5.33,3.87,5.21,0,2,1,Ecuador,NA,NA
1556,HUH_10180,Herbarium,1922,South America,mainland,NA,NA,NA,NA,5,8.29,2.6,4.71,9.62,4,1,Venezuela,Playa de Cabo Blanco,NA
1559,HUH_1730,Herbarium,1905,South America,island,Galapagos,Galapagos,Isabela,1,3,6.68,3.62,5.29,8.18,2,0,Ecuador,NA,NA
1560,HUH_1730,Herbarium,1905,South America,island,Galapagos,Galapagos,Isabela,1,4,6.96,3.85,5.81,8.56,2,0,Ecuador,NA,NA
1561,HUH_1730,Herbarium,1905,South America,island,Galapagos,Galapagos,Isabela,1,5,6.83,3.81,5.28,8.6,2,0,Ecuador,NA,NA
1562,HUH_400,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,1,6.74,3.92,5.86,12.15,2,0,Ecuador,NA,NA
1563,HUH_400,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,2,5.9,3.4,4.72,10.75,2,0,Ecuador,NA,NA
1564,HUH_291,Herbarium,1930,South America,island,Galapagos,Galapagos,Daphne Mayor,0,1,7.46,3.56,5.02,10,4,1,Ecuador,NA,NA
1566,HUH_5654,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,2,10.29,2.31,5.42,10.56,4,1,USA,"Florida, Key West",NA
1567,HUH_5654,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,3,9.17,3.37,4.93,10.47,4,1,USA,"Florida, Key West",NA
1569,HUH_5654,Herbarium,1896,North_Central America,island,other,"Key West, Florida",NA,NA,5,9.05,2.86,5.1,11.1,4,1,USA,"Florida, Key West",NA
1570,HUH_2177758,Herbarium,1877,North_Central America,island,other,"Key West, Florida",NA,NA,1,6.69,2.88,5.06,5.51,4,1,USA,"Florida, Key West",NA
1571,HUH_2177758,Herbarium,1877,North_Central America,island,other,"Key West, Florida",NA,NA,2,9.12,5.34,6.85,8.18,4,1,USA,"Florida, Key West",NA
1572,HUH_2177758,Herbarium,1877,North_Central America,island,other,"Key West, Florida",NA,NA,3,7.44,3.36,5.38,5.68,4,1,USA,"Florida, Key West",NA
1573,HUH_2177758,Herbarium,1877,North_Central America,island,other,"Key West, Florida",NA,NA,4,8.65,4.91,6.74,8.88,4,1,USA,"Florida, Key West",NA
1574,HUH_2177758,Herbarium,1877,North_Central America,island,other,"Key West, Florida",NA,NA,5,7.95,4.02,5.85,8.1,4,1,USA,"Florida, Key West",NA
1575,HUH_28603,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,1,6.92,3.91,4.69,10.02,4,1,USA,"Florida, Dade County",NA
1576,HUH_28603,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,2,7.49,4.04,5.53,10.88,4,1,USA,"Florida, Dade County",NA
1577,HUH_28603,Herbarium,1948,North_Central America,mainland,NA,NA,NA,NA,3,8.46,3.89,5.22,10.57,4,1,USA,"Florida, Dade County",NA
1578,HUH_4776,Herbarium,1956,North_Central America,mainland,NA,NA,NA,NA,1,4.9,2.45,4.01,6.96,4,1,USA,"Florida, Palm Beach County",NA
1579,HUH_4776,Herbarium,1956,North_Central America,mainland,NA,NA,NA,NA,2,7.38,3.23,4.71,8.67,4,1,USA,"Florida, Palm Beach County",NA
1580,HUH_4776,Herbarium,1956,North_Central America,mainland,NA,NA,NA,NA,3,7.38,3.06,4.78,9.1,2,0,USA,"Florida, Palm Beach County",NA
1581,HUH_4776,Herbarium,1956,North_Central America,mainland,NA,NA,NA,NA,4,4.95,2.81,4.26,6.51,4,1,USA,"Florida, Palm Beach County",NA
1582,HUH_415,Herbarium,NA,North_Central America,island,other,"Florida, India Key",NA,NA,1,5.97,4.04,4.93,10.14,4,1,USA,"Florida, India Key",NA
1583,HUH_415,Herbarium,NA,North_Central America,island,other,"Florida, India Key",NA,NA,2,6.46,4,5.53,11.74,4,1,USA,"Florida, India Key",NA
1584,HUH_415,Herbarium,NA,North_Central America,island,other,"Florida, India Key",NA,NA,3,6.19,3.57,4.95,10.33,4,1,USA,"Florida, India Key",NA
1585,HUH_415,Herbarium,NA,North_Central America,island,other,"Florida, India Key",NA,NA,4,6.95,4.55,6.57,15.5,4,1,USA,"Florida, India Key",NA
1586,HUH_415,Herbarium,NA,North_Central America,island,other,"Florida, India Key",NA,NA,5,8.11,4.3,5.45,12.16,4,1,USA,"Florida, India Key",NA
1587,HUH_24953,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,1,5.45,3.31,4.68,10.62,4,1,USA,"Florida, Palm Beach Co., Juno Beach",NA
1588,HUH_24953,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,2,7.38,3.7,5.16,10.85,4,1,USA,"Florida, Palm Beach Co., Juno Beach",NA
1589,HUH_24953,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,3,5.04,2.79,3.85,8.02,2,0,USA,"Florida, Palm Beach Co., Juno Beach",NA
1590,HUH_24953,Herbarium,1962,North_Central America,mainland,NA,NA,NA,NA,4,4.6,3.49,4.63,10.62,4,1,USA,"Florida, Palm Beach Co., Juno Beach",NA
1593,HUH_3818,Herbarium,1903,North_Central America,mainland,NA,NA,NA,NA,3,8.12,3.51,4.96,7.84,2,0,Mexico,Merida de Yucatan,NA
1594,HUH_497,Herbarium,1940,North_Central America,mainland,NA,NA,NA,NA,1,5.46,2.49,3.75,5.17,4,1,Mexico,"Michoacan, Rio Apatzingan,2mi. S of Apatzingan",NA
1595,HUH_497,Herbarium,1940,North_Central America,mainland,NA,NA,NA,NA,2,4.59,1.59,2.89,3.3,4,1,Mexico,"Michoacan, Rio Apatzingan,2mi. S of Apatzingan",NA
1596,HUH_497,Herbarium,1940,North_Central America,mainland,NA,NA,NA,NA,3,5.09,1.62,2.54,4.32,4,1,Mexico,"Michoacan, Rio Apatzingan,2mi. S of Apatzingan",NA
1597,HUH_497,Herbarium,1940,North_Central America,mainland,NA,NA,NA,NA,4,5.48,2.55,4.1,5.95,4,1,Mexico,"Michoacan, Rio Apatzingan,2mi. S of Apatzingan",NA
1598,HUH_497,Herbarium,1940,North_Central America,mainland,NA,NA,NA,NA,5,5.5,2.36,3.98,6.46,4,1,Mexico,"Michoacan, Rio Apatzingan,2mi. S of Apatzingan",NA
1599,HUH_393,Herbarium,1897,North_Central America,island,other,Socorro Island,NA,NA,1,9.4,4.88,7.45,15.01,4,1,Mexico,Socorro Island,NA
1600,HUH_393,Herbarium,1897,North_Central America,island,other,Socorro Island,NA,NA,2,7.08,3.51,5.44,9.04,4,1,Mexico,Socorro Island,NA
1603,HUH_393,Herbarium,1897,North_Central America,island,other,Socorro Island,NA,NA,5,9.19,4.02,5.78,12.31,4,1,Mexico,Socorro Island,NA
1604,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,1,6.04,3.45,5.65,7.62,2,0,Mexico,Socorro Island,NA
1605,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,2,7.03,3.71,5.46,7.49,2,0,Mexico,Socorro Island,NA
1606,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,3,7.99,4.12,6.06,10.84,2,0,Mexico,Socorro Island,NA
1607,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,4,6.83,4.33,6.44,11.61,4,1,Mexico,Socorro Island,NA
1608,HUH_200,Herbarium,1903,North_Central America,island,other,Socorro Island,NA,NA,5,8.64,4.63,6.88,11.15,4,1,Mexico,Socorro Island,NA
1610,HUH_1318,Herbarium,1963,North_Central America,mainland,NA,NA,NA,NA,2,6.73,3.76,5.04,6.36,4,1,Mexico,"Estado de Guerrero, upper part of Cañon del Zopilote",NA
1611,HUH_1318,Herbarium,1963,North_Central America,mainland,NA,NA,NA,NA,3,7.41,3.42,5.1,8.34,4,1,Mexico,"Estado de Guerrero, upper part of Cañon del Zopilote",NA
