ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,spine_num
4335,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,4
4336,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,4
4337,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,4
4338,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,4
4339,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,4
4340,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,4
4341,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,4
4342,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4343,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4344,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4345,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4346,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4347,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4348,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4349,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4350,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4351,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4352,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4353,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4354,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4355,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4356,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4357,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4358,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4359,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4360,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4361,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4362,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4363,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4364,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4365,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4366,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4367,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4368,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4369,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4370,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4371,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4372,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4373,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4374,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4375,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4376,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4377,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4378,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4379,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4380,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4381,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4382,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4383,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4384,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4385,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4386,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4387,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,4
4388,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,4
4389,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,4
4390,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,4
4391,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,15,4
4392,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4393,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4394,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4395,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4396,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4397,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4398,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4399,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4400,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4401,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4402,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4403,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4404,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4405,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4406,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4407,Florida_255,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4408,Florida_255,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4409,Florida_255,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4410,Florida_255,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4411,Florida_255,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4412,Florida_256,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4413,Florida_256,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4414,Florida_256,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4415,Florida_256,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4416,Florida_256,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4417,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4418,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4419,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4420,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4421,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4422,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4423,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4424,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4425,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4426,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4427,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4428,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4429,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4430,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4431,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4432,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4433,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4434,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4435,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4436,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4437,Florida_259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4438,Florida_259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4439,Florida_259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4440,Florida_259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4441,Florida_259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4442,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,4
4443,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,4
4444,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,4
4445,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,4
4446,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,4
4447,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,4
4448,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,4
4449,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,4
4450,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,4
4451,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,4
4452,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,4
4453,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,4
4454,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,4
4455,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,4
4456,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,4
4457,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,4
4458,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,4
4459,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,4
4460,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,4
4461,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,4
4462,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,4
4463,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,4
4464,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,4
4465,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,4
4466,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,4
4467,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,4
4468,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,4
4469,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,4
4470,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,4
4471,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,4
4472,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,4
4473,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,4
4474,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,4
4475,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,4
4476,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,4
4477,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,4
4478,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,4
4479,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,4
4480,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,4
4481,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,4
4482,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,11,4
4483,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,12,4
4484,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,13,4
4485,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,14,4
4486,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,15,4
4487,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,16,4
4488,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,17,4
4489,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,18,4
4490,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,19,4
4491,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,20,4
4492,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,4
4493,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,4
4494,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,4
4495,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,4
4496,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,4
4497,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,4
4498,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,4
4499,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,4
4500,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,4
4501,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,4
4502,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,4
4503,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,4
4504,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,4
4505,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,4
4506,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,4
4507,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,4
4508,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,4
4509,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,4
4510,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,4
4511,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,4
4512,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,4
4513,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,4
4514,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,4
4515,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,4
4516,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,4
4517,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,4
4518,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,4
4519,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,4
4520,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,4
4521,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,4
4522,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,4
4523,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,4
4524,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,4
4525,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,4
4526,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,4
4527,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,4
4528,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,4
4529,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,4
4530,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,4
4531,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,4
4532,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,4
4533,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,4
4534,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,4
4535,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,4
4536,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,4
4537,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,4
4538,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,4
4539,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,4
4540,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,4
4541,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,4
4542,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4543,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4544,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4545,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4546,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4547,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4548,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4549,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4550,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4551,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4552,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4553,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4554,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4555,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4556,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4557,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4558,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4559,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4560,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4561,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4562,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4563,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4564,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4565,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4566,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4567,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4568,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4569,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4570,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2
4571,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4572,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2
4573,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4574,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,2
4575,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2
4576,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4577,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4578,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4579,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4580,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2
4581,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,2
4582,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4583,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4584,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4585,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4586,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4587,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4588,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4589,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4590,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4591,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4592,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4593,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4594,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4595,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4596,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4597,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4598,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4599,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4600,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4601,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4602,Florida_276,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4603,Florida_276,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4604,Florida_276,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4605,Florida_276,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4606,Florida_276,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4607,Florida_277,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4608,Florida_277,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4609,Florida_277,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4610,Florida_277,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4611,Florida_277,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4612,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4613,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4614,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4615,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4616,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4617,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4618,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4619,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4620,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4621,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4622,Florida_279,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4623,Florida_279,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4624,Florida_279,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4625,Florida_279,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4626,Florida_279,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4627,Florida_280,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4628,Florida_280,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4629,Florida_280,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4630,Florida_280,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4631,Florida_280,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4632,Florida_280,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4633,Florida_280,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4634,Florida_280,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4635,Florida_280,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4636,Florida_280,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4637,Florida_281,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4638,Florida_281,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4639,Florida_281,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4640,Florida_281,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4641,Florida_281,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4642,Florida_282,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4643,Florida_282,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4644,Florida_282,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4645,Florida_282,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4646,Florida_282,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4647,Florida_282,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4648,Florida_282,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4649,Florida_282,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4650,Florida_282,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4651,Florida_282,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4652,Florida_283,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
