ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,length,length_log,length_sqr
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.58,1.884034745337226,2.565151067676132
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.93,1.9358598132018119,2.6324893162176366
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.04,1.7984040119467235,2.4576411454889016
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,7.68,2.038619547159581,2.7712812921102037
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.44,1.8625285401162623,2.5377155080899043
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,4.6,1.5260563034950492,2.1447610589527217
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.03,1.7967470107390942,2.455605831561735
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.59,1.7209792871670078,2.364318083507378
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.91,1.9329696377795786,2.6286878856189833
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.12,1.8115620965242347,2.4738633753705965
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.28,1.8373699804801074,2.5059928172283334
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.49,1.7029282555214393,2.3430749027719964
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,4.71,1.5496879080283263,2.1702534414210706
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,3.97,1.3787660946990992,1.9924858845171276
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.54,2.020222182019865,2.745906043549196
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.79,1.9154509415706047,2.6057628441590768
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.69,1.7387102481382397,2.3853720883753127
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.3,1.840549633397487,2.5099800796022267
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.27,1.451613827240533,2.0663978319771825
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.55,1.5151272329628591,2.1330729007701543
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.61,2.0294631718735947,2.7586228448267445
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.09,1.958685340544036,2.6627053911388696
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.13,1.81319474994812,2.4758836806279896
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.69,1.545432582458188,2.1656407827707715
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.21,1.43746264769429,2.0518284528683193
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,3.75,1.3217558399823195,1.9364916731037085
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.27,1.451613827240533,2.0663978319771825
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.19,1.8229350866965048,2.487971060924946
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,3.74,1.3190856114264407,1.9339079605813716
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.92,1.7783364488959144,2.4331050121192876
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.36,1.6789639750827108,2.3151673805580453
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.6,1.7227665977411035,2.3664319132398464
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.53,1.7101878155342434,2.3515952032609695
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.99,1.944480556245719,2.6438608132804573
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.57,1.7173950539391927,2.360084744241189
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.97,1.7867469274045107,2.4433583445741234
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.59,1.7209792871670078,2.364318083507378
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,2.31,0.8372475245337022,1.5198684153570663
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.57,1.7173950539391927,2.360084744241189
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.94,1.937301774518713,2.6343879744638983
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.78,1.5644405465033646,2.186321110907545
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.33,1.673351238177753,2.3086792761230392
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.83,1.763017000362401,2.414539293529927
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.81,1.918392120161421,2.6095976701399777
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.41,1.8578592709325787,2.5317977802344327
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.01,1.9473377010464987,2.6476404589747453
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.97,1.7867469274045107,2.4433583445741234
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.5,1.8718021769015913,2.5495097567963922
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.58,1.7191887763932197,2.3622023622035435
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.22,1.827769906751088,2.493992782667985
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,2.26,0.8153648132841944,1.5033296378372907
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.64,1.7298840655099674,2.3748684174075834
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.87,1.7698546338400052,2.4228082879171433
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.14,1.4206957878372228,2.0346989949375804
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,3.32,1.199964782928397,1.8220867158288598
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.15,1.6389967146756448,2.2693611435820435
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.28,1.8373699804801074,2.5059928172283334
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.6,1.8870696490323797,2.569046515733026
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,8.46,2.135349173618132,2.9086079144497976
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.51,1.873339456220478,2.5514701644346145
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.95,1.7833912195575383,2.4392621835300936
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.92,1.7783364488959144,2.4331050121192876
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.23,1.6544112780768316,2.2869193252058544
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.59,1.8855533485144158,2.567099530598687
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.91,1.776645831418007,2.4310491562286436
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.86,1.7681496035889213,2.420743687382041
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.2,1.9740810260220096,2.6832815729997477
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.28,1.9851308622085946,2.6981475126464085
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.67,1.7351891177396608,2.3811761799581315
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.39,1.8547342683894434,2.5278449319529077
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.01,1.9473377010464987,2.6476404589747453
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.94,1.7817091333745536,2.4372115213907883
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.51,1.873339456220478,2.5514701644346145
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.8,2.0541237336955462,2.792848008753788
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.58,1.884034745337226,2.565151067676132
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.88,2.064327903869788,2.80713376952364
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.94,1.937301774518713,2.6343879744638983
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.17,1.8196988379172965,2.483948469674844
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.89,1.7732559976634952,2.4269322199023193
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.7,1.7404661748405046,2.3874672772626644
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.55,1.8794650496471605,2.5592967784139455
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.88,1.9286186519452522,2.6229754097208002
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.21,1.9754689512968577,2.6851443164195103
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.62,1.890095369948917,2.5729360660537215
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.32,1.6714733033535532,2.3065125189341593
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.33,1.9919755158985601,2.7073972741361767
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.79,1.9154509415706047,2.6057628441590768
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.79,1.9154509415706047,2.6057628441590768
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.48,1.8687205103641833,2.545584412271571
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.62,1.890095369948917,2.5729360660537215
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.76,1.9110228900548727,2.6
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.83,1.9213246735826988,2.613426869074396
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.1,1.62924053973028,2.258317958127243
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.66,2.0360119837525,2.7676705006196096
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.87,2.063058062429312,2.8053520278211077
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.75,2.0476928433652555,2.7838821814150108
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.57,1.8825138324965192,2.563201123595259
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.89,1.5871923034867805,2.211334438749598
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.23,1.8293763327993617,2.495996794869737
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5,1.6094379124341003,2.23606797749979
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.05,1.9530276168241774,2.6551836094703507
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.35,1.6770965609079151,2.3130067012440754
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,7.5,2.0149030205422647,2.7386127875258306
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.24,1.6563214983329508,2.2891046284519194
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,7.11,1.9615022438151495,2.6664583251946765
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.91,1.776645831418007,2.4310491562286436
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.32,1.6714733033535532,2.3065125189341593
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,7.35,1.9947003132247452,2.711088342345192
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,6.08,1.8050046959780757,2.4657656011875906
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.92,1.5933085305042167,2.2181073012818833
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.61,1.724550719534605,2.3685438564654024
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.13,1.4182774069729414,2.0322401432901573
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.99,1.3837912309017721,1.997498435543818
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.77,1.7526720805200082,2.4020824298928627
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.96,1.7850704810772584,2.4413111231467406
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.92,1.366091653802371,1.9798989873223332
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.38,1.682688374173693,2.3194827009486403
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.53,1.5107219394949427,2.1283796653792764
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,6.14,1.814824742159051,2.477902338672773
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.43,1.4883995840570443,2.1047565179849186
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.8,1.33500106673234,1.9493588689617927
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,6.06,1.801709800081223,2.4617067250182343
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.58,1.5216989981260935,2.1400934559032696
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.22,1.4398351280479205,2.0542638584174138
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.01,1.6114359150967734,2.238302928559939
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,7.51,2.0162354657760435,2.7404379212089442
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,6.31,1.8421356765531218,2.511971337416094
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.83,1.763017000362401,2.414539293529927
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.94,1.5973653311998313,2.222611077089287
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.71,1.742219023667919,2.3895606290697042
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.67,1.7351891177396608,2.3811761799581315
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.06,1.1184149159642893,1.7492855684535902
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.97,1.6034198401085373,2.2293496809607953
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.49,1.7029282555214393,2.3430749027719964
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,6.4,1.8562979903656263,2.5298221281347035
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.19,1.6467336971777973,2.2781571499789037
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.99,1.7900914121273581,2.4474476501040834
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.9,1.589235205116581,2.2135943621178655
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,6.01,1.7934247485471162,2.4515301344262523
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.6,1.5260563034950492,2.1447610589527217
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.11,1.631199404215613,2.2605309110914633
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.34,1.6752256529721035,2.3108440016582685
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.02,1.6134299337036377,2.240535650240808
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.34,1.6752256529721035,2.3108440016582685
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.99,1.6074359097634274,2.233830790368868
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.36,1.6789639750827108,2.3151673805580453
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.38,1.682688374173693,2.3194827009486403
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.09,1.4085449700547104,2.0223748416156684
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,4.53,1.5107219394949427,2.1283796653792764
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,3.51,1.2556160374777743,1.8734993995195195
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,7.85,2.060513531794317,2.80178514522438
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,7.35,1.9947003132247452,2.711088342345192
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,7.67,2.0373166153791646,2.7694764848252458
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.15,1.8164520818184267,2.479919353527449
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.3,1.840549633397487,2.5099800796022267
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.82,1.7613002617433464,2.4124676163629637
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.95,1.7833912195575383,2.4392621835300936
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,7.01,1.9473377010464987,2.6476404589747453
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,7.36,1.9960599327407849,2.7129319932501073
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.54,1.8779371654691073,2.5573423705088842
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.56,1.715598108262491,2.3579652245103193
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,8.57,2.1482677326096886,2.9274562336608896
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.99,1.944480556245719,2.6438608132804573
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.9,1.7749523509116738,2.4289915602982237
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.22,1.827769906751088,2.493992782667985
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,7.31,1.9892432737616872,2.7037011669191546
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.16,1.6409365794934714,2.2715633383201093
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.05,1.80005827204275,2.4596747752497685
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,7.58,2.0255131996542803,2.753179979587241
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,7.94,2.0719132752590443,2.817800560721074
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.71,1.9035989509835904,2.5903667693977237
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.24,1.6563214983329508,2.2891046284519194
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.19,1.8229350866965048,2.487971060924946
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.98,1.9430489167742813,2.6419689627245813
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.06,1.6213664832993742,2.2494443758403984
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.76,1.5602476682433286,2.181742422927143
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.89,1.7732559976634952,2.4269322199023193
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.6,1.5260563034950492,2.1447610589527217
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.6,1.7227665977411035,2.3664319132398464
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.85,1.9242486522741338,2.6172504656604803
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.77,1.9125010869241836,2.6019223662515376
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.18,1.6448050562713916,2.2759613353482084
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.69,1.545432582458188,2.1656407827707715
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.99,1.6074359097634274,2.233830790368868
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.58,1.884034745337226,2.565151067676132
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,7.08,1.9572739077056285,2.6608269391300143
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.49,1.8702625307159986,2.5475478405713994
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,4.93,1.5953389880545987,2.2203603311174516
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.16,1.6409365794934714,2.2715633383201093
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.61,1.888583653863595,2.570992026436488
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.6,1.8870696490323797,2.569046515733026
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,6.24,1.8309801823813363,2.4979991993593593
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.21,1.6505798557652755,2.2825424421026654
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,7.01,1.9473377010464987,2.6476404589747453
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,7.45,2.0082140323914683,2.7294688127912363
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.57,1.7173950539391927,2.360084744241189
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Mine,198,5.89,1.7732559976634952,2.4269322199023193
